;Longitude;Latitude;Data;VentoC
5391;-42.75;-14.25;2017-08-13 15:00:00;5.376
5392;-42.75;-14.25;2017-08-13 16:00:00;6.058
5393;-42.75;-14.25;2017-08-13 17:00:00;6.514
5394;-42.75;-14.25;2017-08-13 18:00:00;8.602
5395;-42.75;-14.25;2017-08-13 19:00:00;8.619
5396;-42.75;-14.25;2017-08-13 20:00:00;7.944
5397;-42.75;-14.25;2017-08-13 21:00:00;8.435
5398;-42.75;-14.25;2017-08-13 22:00:00;7.235
5399;-42.75;-14.25;2017-08-13 23:00:00;6.75
5400;-42.75;-14.25;2017-08-14 00:00:00;7.44
5401;-42.75;-14.25;2017-08-14 01:00:00;7.638
5402;-42.75;-14.25;2017-08-14 02:00:00;7.669
5403;-42.75;-14.25;2017-08-14 03:00:00;7.679
5404;-42.75;-14.25;2017-08-14 04:00:00;7.952
5405;-42.75;-14.25;2017-08-14 05:00:00;7.705
5406;-42.75;-14.25;2017-08-14 06:00:00;7.985
5407;-42.75;-14.25;2017-08-14 07:00:00;7.476
5408;-42.75;-14.25;2017-08-14 08:00:00;7.97
5409;-42.75;-14.25;2017-08-14 09:00:00;8.298
5410;-42.75;-14.25;2017-08-14 10:00:00;8.658
5411;-42.75;-14.25;2017-08-14 11:00:00;8.306
5412;-42.75;-14.25;2017-08-14 12:00:00;8.35
5413;-42.75;-14.25;2017-08-14 13:00:00;8.116
5414;-42.75;-14.25;2017-08-14 14:00:00;7.622
5415;-42.75;-14.25;2017-08-14 15:00:00;6.857
5416;-42.75;-14.25;2017-08-14 16:00:00;6.257
5417;-42.75;-14.25;2017-08-14 17:00:00;7.224
5418;-42.75;-14.25;2017-08-14 18:00:00;8.137
5419;-42.75;-14.25;2017-08-14 19:00:00;8.598
5420;-42.75;-14.25;2017-08-14 20:00:00;7.906
5421;-42.75;-14.25;2017-08-14 21:00:00;6.837
5422;-42.75;-14.25;2017-08-14 22:00:00;6.84
5423;-42.75;-14.25;2017-08-14 23:00:00;6.965
5424;-42.75;-14.25;2017-08-15 00:00:00;6.087
5425;-42.75;-14.25;2017-08-15 01:00:00;6.682
5426;-42.75;-14.25;2017-08-15 02:00:00;8.107
5427;-42.75;-14.25;2017-08-15 03:00:00;7.828
5428;-42.75;-14.25;2017-08-15 04:00:00;8.871
5429;-42.75;-14.25;2017-08-15 05:00:00;10.493
5430;-42.75;-14.25;2017-08-15 06:00:00;11.698
5431;-42.75;-14.25;2017-08-15 07:00:00;10.955
5432;-42.75;-14.25;2017-08-15 08:00:00;10.972
5433;-42.75;-14.25;2017-08-15 09:00:00;12.047
5434;-42.75;-14.25;2017-08-15 10:00:00;11.677
5435;-42.75;-14.25;2017-08-15 11:00:00;10.567
5436;-42.75;-14.25;2017-08-15 12:00:00;9.552
5437;-42.75;-14.25;2017-08-15 13:00:00;9.396
5438;-42.75;-14.25;2017-08-15 14:00:00;10.728
5439;-42.75;-14.25;2017-08-15 15:00:00;10.182
5440;-42.75;-14.25;2017-08-15 16:00:00;10.178
5441;-42.75;-14.25;2017-08-15 17:00:00;10.432
5442;-42.75;-14.25;2017-08-15 18:00:00;11.206
5443;-42.75;-14.25;2017-08-15 19:00:00;12.462
5444;-42.75;-14.25;2017-08-15 20:00:00;13.78
5445;-42.75;-14.25;2017-08-15 21:00:00;14.226
5446;-42.75;-14.25;2017-08-15 22:00:00;15.404
5447;-42.75;-14.25;2017-08-15 23:00:00;13.764
5448;-42.75;-14.25;2017-08-16 00:00:00;13.51
5449;-42.75;-14.25;2017-08-16 01:00:00;13.115
5450;-42.75;-14.25;2017-08-16 02:00:00;12.417
5451;-42.75;-14.25;2017-08-16 03:00:00;12.728
5452;-42.75;-14.25;2017-08-16 04:00:00;11.65
5453;-42.75;-14.25;2017-08-16 05:00:00;9.576
5454;-42.75;-14.25;2017-08-16 06:00:00;10.05
5455;-42.75;-14.25;2017-08-16 07:00:00;8.625
5456;-42.75;-14.25;2017-08-16 08:00:00;8.556
5457;-42.75;-14.25;2017-08-16 09:00:00;8.828
5458;-42.75;-14.25;2017-08-16 10:00:00;9.134
5459;-42.75;-14.25;2017-08-16 11:00:00;8.616
5460;-42.75;-14.25;2017-08-16 12:00:00;7.81
5461;-42.75;-14.25;2017-08-16 13:00:00;7.36
5462;-42.75;-14.25;2017-08-16 14:00:00;6.927
5463;-42.75;-14.25;2017-08-16 15:00:00;6.712
5464;-42.75;-14.25;2017-08-16 16:00:00;7.152
5465;-42.75;-14.25;2017-08-16 17:00:00;7.926
5466;-42.75;-14.25;2017-08-16 18:00:00;7.758
5467;-42.75;-14.25;2017-08-16 19:00:00;8.42
5468;-42.75;-14.25;2017-08-16 20:00:00;9.425
5469;-42.75;-14.25;2017-08-16 21:00:00;10.15
5470;-42.75;-14.25;2017-08-16 22:00:00;9.692
5471;-42.75;-14.25;2017-08-16 23:00:00;8.71
5472;-42.75;-14.25;2017-08-17 00:00:00;7.642
5473;-42.75;-14.25;2017-08-17 01:00:00;7.607
5474;-42.75;-14.25;2017-08-17 02:00:00;8.232
5475;-42.75;-14.25;2017-08-17 03:00:00;7.348
5476;-42.75;-14.25;2017-08-17 04:00:00;6.698
5477;-42.75;-14.25;2017-08-17 05:00:00;6.61
5478;-42.75;-14.25;2017-08-17 06:00:00;6.58
5479;-42.75;-14.25;2017-08-17 07:00:00;6.016
5480;-42.75;-14.25;2017-08-17 08:00:00;5.643
5481;-42.75;-14.25;2017-08-17 09:00:00;5.605
5482;-42.75;-14.25;2017-08-17 10:00:00;5.28
5483;-42.75;-14.25;2017-08-17 11:00:00;4.534
5484;-42.75;-14.25;2017-08-17 12:00:00;2.933
5485;-42.75;-14.25;2017-08-17 13:00:00;1.994
5486;-42.75;-14.25;2017-08-17 14:00:00;2.278
5487;-42.75;-14.25;2017-08-17 15:00:00;2.96
5488;-42.75;-14.25;2017-08-17 16:00:00;3.545
5489;-42.75;-14.25;2017-08-17 17:00:00;4.683
5490;-42.75;-14.25;2017-08-17 18:00:00;5.85
5491;-42.75;-14.25;2017-08-17 19:00:00;6.946
5492;-42.75;-14.25;2017-08-17 20:00:00;6.936
5493;-42.75;-14.25;2017-08-17 21:00:00;7.43
5494;-42.75;-14.25;2017-08-17 22:00:00;6.985
5495;-42.75;-14.25;2017-08-17 23:00:00;7.944
5496;-42.75;-14.25;2017-08-18 00:00:00;7.525
5497;-42.75;-14.25;2017-08-18 01:00:00;7.168
5498;-42.75;-14.25;2017-08-18 02:00:00;7.781
5499;-42.75;-14.25;2017-08-18 03:00:00;7.748
5500;-42.75;-14.25;2017-08-18 04:00:00;8.03
5501;-42.75;-14.25;2017-08-18 05:00:00;8.037
5502;-42.75;-14.25;2017-08-18 06:00:00;8.416
5503;-42.75;-14.25;2017-08-18 07:00:00;8.195
5504;-42.75;-14.25;2017-08-18 08:00:00;7.8
5505;-42.75;-14.25;2017-08-18 09:00:00;7.303
5506;-42.75;-14.25;2017-08-18 10:00:00;7.385
5507;-42.75;-14.25;2017-08-18 11:00:00;6.702
5508;-42.75;-14.25;2017-08-18 12:00:00;5.866
5509;-42.75;-14.25;2017-08-18 13:00:00;3.898
5510;-42.75;-14.25;2017-08-18 14:00:00;3.535
5511;-42.75;-14.25;2017-08-18 15:00:00;3.882
5512;-42.75;-14.25;2017-08-18 16:00:00;4.3
5513;-42.75;-14.25;2017-08-18 17:00:00;5.322
5514;-42.75;-14.25;2017-08-18 18:00:00;7.236
5515;-42.75;-14.25;2017-08-18 19:00:00;8.512
5516;-42.75;-14.25;2017-08-18 20:00:00;7.578
5517;-42.75;-14.25;2017-08-18 21:00:00;8.689
5518;-42.75;-14.25;2017-08-18 22:00:00;9.203
5519;-42.75;-14.25;2017-08-18 23:00:00;8.023
5520;-42.75;-14.25;2017-08-19 00:00:00;7.661
5521;-42.75;-14.25;2017-08-19 01:00:00;8.581
5522;-42.75;-14.25;2017-08-19 02:00:00;9.324
5523;-42.75;-14.25;2017-08-19 03:00:00;10.18
5524;-42.75;-14.25;2017-08-19 04:00:00;11.062
5525;-42.75;-14.25;2017-08-19 05:00:00;11.5
5526;-42.75;-14.25;2017-08-19 06:00:00;10.971
5527;-42.75;-14.25;2017-08-19 07:00:00;10.962
5528;-42.75;-14.25;2017-08-19 08:00:00;11.732
5529;-42.75;-14.25;2017-08-19 09:00:00;11.859
5530;-42.75;-14.25;2017-08-19 10:00:00;11.432
5531;-42.75;-14.25;2017-08-19 11:00:00;10.372
5532;-42.75;-14.25;2017-08-19 12:00:00;9.225
5533;-42.75;-14.25;2017-08-19 13:00:00;9.302
5534;-42.75;-14.25;2017-08-19 14:00:00;8.928
5535;-42.75;-14.25;2017-08-19 15:00:00;8.938
5536;-42.75;-14.25;2017-08-19 16:00:00;9.458
5537;-42.75;-14.25;2017-08-19 17:00:00;10.21
5538;-42.75;-14.25;2017-08-19 18:00:00;11.365
5539;-42.75;-14.25;2017-08-19 19:00:00;12.31
5540;-42.75;-14.25;2017-08-19 20:00:00;11.285
5541;-42.75;-14.25;2017-08-19 21:00:00;10.962
5542;-42.75;-14.25;2017-08-19 22:00:00;10.786
5543;-42.75;-14.25;2017-08-19 23:00:00;10.81
5544;-42.75;-14.25;2017-08-20 00:00:00;11.053
5545;-42.75;-14.25;2017-08-20 01:00:00;9.48
5546;-42.75;-14.25;2017-08-20 02:00:00;10.621
5547;-42.75;-14.25;2017-08-20 03:00:00;11.711
5548;-42.75;-14.25;2017-08-20 04:00:00;11.793
5549;-42.75;-14.25;2017-08-20 05:00:00;12.216
5550;-42.75;-14.25;2017-08-20 06:00:00;9.361
5551;-42.75;-14.25;2017-08-20 07:00:00;7.445
5552;-42.75;-14.25;2017-08-20 08:00:00;7.174
5553;-42.75;-14.25;2017-08-20 09:00:00;7.165
5554;-42.75;-14.25;2017-08-20 10:00:00;6.74
5555;-42.75;-14.25;2017-08-20 11:00:00;4.59
5556;-42.75;-14.25;2017-08-20 12:00:00;3.633
5557;-42.75;-14.25;2017-08-20 13:00:00;3.416
5558;-42.75;-14.25;2017-08-20 14:00:00;3.178
5559;-42.75;-14.25;2017-08-20 15:00:00;3.706
5560;-42.75;-14.25;2017-08-20 16:00:00;4.37
5561;-42.75;-14.25;2017-08-20 17:00:00;5.353
5562;-42.75;-14.25;2017-08-20 18:00:00;5.924
5563;-42.75;-14.25;2017-08-20 19:00:00;5.969
5564;-42.75;-14.25;2017-08-20 20:00:00;6.074
5565;-42.75;-14.25;2017-08-20 21:00:00;6.78
5566;-42.75;-14.25;2017-08-20 22:00:00;5.742
5567;-42.75;-14.25;2017-08-20 23:00:00;6.318
5568;-42.75;-14.25;2017-08-21 00:00:00;6.015
5569;-42.75;-14.25;2017-08-21 01:00:00;5.67
5570;-42.75;-14.25;2017-08-21 02:00:00;6.214
5571;-42.75;-14.25;2017-08-21 03:00:00;6.552
5572;-42.75;-14.25;2017-08-21 04:00:00;6.592
5573;-42.75;-14.25;2017-08-21 05:00:00;6.696
5574;-42.75;-14.25;2017-08-21 06:00:00;6.572
5575;-42.75;-14.25;2017-08-21 07:00:00;6.154
5576;-42.75;-14.25;2017-08-21 08:00:00;6.988
5577;-42.75;-14.25;2017-08-21 09:00:00;7.448
5578;-42.75;-14.25;2017-08-21 10:00:00;6.736
5579;-42.75;-14.25;2017-08-21 11:00:00;5.986
5580;-42.75;-14.25;2017-08-21 12:00:00;7.289
5581;-42.75;-14.25;2017-08-21 13:00:00;8.616
5582;-42.75;-14.25;2017-08-21 14:00:00;8.39
5583;-42.75;-14.25;2017-08-21 15:00:00;8.844
5584;-42.75;-14.25;2017-08-21 16:00:00;8.765
5585;-42.75;-14.25;2017-08-21 17:00:00;9.227
5586;-42.75;-14.25;2017-08-21 18:00:00;10.298
5587;-42.75;-14.25;2017-08-21 19:00:00;10.253
5588;-42.75;-14.25;2017-08-21 20:00:00;10.874
5589;-42.75;-14.25;2017-08-21 21:00:00;10.854
5590;-42.75;-14.25;2017-08-21 22:00:00;11.075
5591;-42.75;-14.25;2017-08-21 23:00:00;11.956
5592;-42.75;-14.25;2017-08-22 00:00:00;14.684
5593;-42.75;-14.25;2017-08-22 01:00:00;14.133
5594;-42.75;-14.25;2017-08-22 02:00:00;13.145
5595;-42.75;-14.25;2017-08-22 03:00:00;13.968
5596;-42.75;-14.25;2017-08-22 04:00:00;15.505
5597;-42.75;-14.25;2017-08-22 05:00:00;15.836
5598;-42.75;-14.25;2017-08-22 06:00:00;14.732
5599;-42.75;-14.25;2017-08-22 07:00:00;14.442
5600;-42.75;-14.25;2017-08-22 08:00:00;14.503
5601;-42.75;-14.25;2017-08-22 09:00:00;15.625
5602;-42.75;-14.25;2017-08-22 10:00:00;15.223
5603;-42.75;-14.25;2017-08-22 11:00:00;14.404
5604;-42.75;-14.25;2017-08-22 12:00:00;14.582
5605;-42.75;-14.25;2017-08-22 13:00:00;14.221
5606;-42.75;-14.25;2017-08-22 14:00:00;14.378
5607;-42.75;-14.25;2017-08-22 15:00:00;14.803
5608;-42.75;-14.25;2017-08-22 16:00:00;13.995
5609;-42.75;-14.25;2017-08-22 17:00:00;13.915
5610;-42.75;-14.25;2017-08-22 18:00:00;14.106
5611;-42.75;-14.25;2017-08-22 19:00:00;15.398
5612;-42.75;-14.25;2017-08-22 20:00:00;15.983
5613;-42.75;-14.25;2017-08-22 21:00:00;16.838
5614;-42.75;-14.25;2017-08-22 22:00:00;15.035
5615;-42.75;-14.25;2017-08-22 23:00:00;16.937
5616;-42.75;-14.25;2017-08-23 00:00:00;16.932
5617;-42.75;-14.25;2017-08-23 01:00:00;13.177
5618;-42.75;-14.25;2017-08-23 02:00:00;15.288
5619;-42.75;-14.25;2017-08-23 03:00:00;15.014
5620;-42.75;-14.25;2017-08-23 04:00:00;13.313
5621;-42.75;-14.25;2017-08-23 05:00:00;12.918
5622;-42.75;-14.25;2017-08-23 06:00:00;14.028
5623;-42.75;-14.25;2017-08-23 07:00:00;14.976
5624;-42.75;-14.25;2017-08-23 08:00:00;14.573
5625;-42.75;-14.25;2017-08-23 09:00:00;14.842
5626;-42.75;-14.25;2017-08-23 10:00:00;15.452
5627;-42.75;-14.25;2017-08-23 11:00:00;16.172
5628;-42.75;-14.25;2017-08-23 12:00:00;14.6
5629;-42.75;-14.25;2017-08-23 13:00:00;13.109
5630;-42.75;-14.25;2017-08-23 14:00:00;12.806
5631;-42.75;-14.25;2017-08-23 15:00:00;12.985
5632;-42.75;-14.25;2017-08-23 16:00:00;12.938
5633;-42.75;-14.25;2017-08-23 17:00:00;11.81
5634;-42.75;-14.25;2017-08-23 18:00:00;13.604
5635;-42.75;-14.25;2017-08-23 19:00:00;14.352
5636;-42.75;-14.25;2017-08-23 20:00:00;13.128
5637;-42.75;-14.25;2017-08-23 21:00:00;13.552
5638;-42.75;-14.25;2017-08-23 22:00:00;13.02
5639;-42.75;-14.25;2017-08-23 23:00:00;12.272
5640;-42.75;-14.25;2017-08-24 00:00:00;12.088
5641;-42.75;-14.25;2017-08-24 01:00:00;10.294
5642;-42.75;-14.25;2017-08-24 02:00:00;10.292
5643;-42.75;-14.25;2017-08-24 03:00:00;11.656
5644;-42.75;-14.25;2017-08-24 04:00:00;13.295
5645;-42.75;-14.25;2017-08-24 05:00:00;13.366
5646;-42.75;-14.25;2017-08-24 06:00:00;11.985
5647;-42.75;-14.25;2017-08-24 07:00:00;11.068
5648;-42.75;-14.25;2017-08-24 08:00:00;9.878
5649;-42.75;-14.25;2017-08-24 09:00:00;10.61
5650;-42.75;-14.25;2017-08-24 10:00:00;12.79
5651;-42.75;-14.25;2017-08-24 11:00:00;10.997
5652;-42.75;-14.25;2017-08-24 12:00:00;10.958
5653;-42.75;-14.25;2017-08-24 13:00:00;10.919
5654;-42.75;-14.25;2017-08-24 14:00:00;8.784
5655;-42.75;-14.25;2017-08-24 15:00:00;9.892
5656;-42.75;-14.25;2017-08-24 16:00:00;11.204
5657;-42.75;-14.25;2017-08-24 17:00:00;9.16
5658;-42.75;-14.25;2017-08-24 18:00:00;7.958
5659;-42.75;-14.25;2017-08-24 19:00:00;9.925
5660;-42.75;-14.25;2017-08-24 20:00:00;11.131
5661;-42.75;-14.25;2017-08-24 21:00:00;10.933
5662;-42.75;-14.25;2017-08-24 22:00:00;11.352
5663;-42.75;-14.25;2017-08-24 23:00:00;10.768
5664;-42.75;-14.25;2017-08-25 00:00:00;10.696
5665;-42.75;-14.25;2017-08-25 01:00:00;9.885
5666;-42.75;-14.25;2017-08-25 02:00:00;9.881
5667;-42.75;-14.25;2017-08-25 03:00:00;11.05
5668;-42.75;-14.25;2017-08-25 04:00:00;9.736
5669;-42.75;-14.25;2017-08-25 05:00:00;9.742
5670;-42.75;-14.25;2017-08-25 06:00:00;9.538
5671;-42.75;-14.25;2017-08-25 07:00:00;9.599
5672;-42.75;-14.25;2017-08-25 08:00:00;8.317
5673;-42.75;-14.25;2017-08-25 09:00:00;8.252
5674;-42.75;-14.25;2017-08-25 10:00:00;9.043
5675;-42.75;-14.25;2017-08-25 11:00:00;9.698
5676;-42.75;-14.25;2017-08-25 12:00:00;9.972
5677;-42.75;-14.25;2017-08-25 13:00:00;10.525
5678;-42.75;-14.25;2017-08-25 14:00:00;9.778
5679;-42.75;-14.25;2017-08-25 15:00:00;9.935
5680;-42.75;-14.25;2017-08-25 16:00:00;10.131
5681;-42.75;-14.25;2017-08-25 17:00:00;10.358
5682;-42.75;-14.25;2017-08-25 18:00:00;10.475
5683;-42.75;-14.25;2017-08-25 19:00:00;9.794
5684;-42.75;-14.25;2017-08-25 20:00:00;10.79
5685;-42.75;-14.25;2017-08-25 21:00:00;10.766
5686;-42.75;-14.25;2017-08-25 22:00:00;10.053
5687;-42.75;-14.25;2017-08-25 23:00:00;9.095
5688;-42.75;-14.25;2017-08-26 00:00:00;9.552
5689;-42.75;-14.25;2017-08-26 01:00:00;9.733
5690;-42.75;-14.25;2017-08-26 02:00:00;9.028
5691;-42.75;-14.25;2017-08-26 03:00:00;8.961
5692;-42.75;-14.25;2017-08-26 04:00:00;9.211
5693;-42.75;-14.25;2017-08-26 05:00:00;8.507
5694;-42.75;-14.25;2017-08-26 06:00:00;8.683
5695;-42.75;-14.25;2017-08-26 07:00:00;8.992
5696;-42.75;-14.25;2017-08-26 08:00:00;8.8
5697;-42.75;-14.25;2017-08-26 09:00:00;8.288
5698;-42.75;-14.25;2017-08-26 10:00:00;8.182
5699;-42.75;-14.25;2017-08-26 11:00:00;7.913
5700;-42.75;-14.25;2017-08-26 12:00:00;7.035
5701;-42.75;-14.25;2017-08-26 13:00:00;5.79
5702;-42.75;-14.25;2017-08-26 14:00:00;5.482
5703;-42.75;-14.25;2017-08-26 15:00:00;6.152
5704;-42.75;-14.25;2017-08-26 16:00:00;6.544
5705;-42.75;-14.25;2017-08-26 17:00:00;6.917
5706;-42.75;-14.25;2017-08-26 18:00:00;8.608
5707;-42.75;-14.25;2017-08-26 19:00:00;7.594
5708;-42.75;-14.25;2017-08-26 20:00:00;8.804
5709;-42.75;-14.25;2017-08-26 21:00:00;9.324
5710;-42.75;-14.25;2017-08-26 22:00:00;10.168
5711;-42.75;-14.25;2017-08-26 23:00:00;9.556
5712;-42.75;-14.25;2017-08-27 00:00:00;8.612
5713;-42.75;-14.25;2017-08-27 01:00:00;8.83
5714;-42.75;-14.25;2017-08-27 02:00:00;9.156
5715;-42.75;-14.25;2017-08-27 03:00:00;7.958
5716;-42.75;-14.25;2017-08-27 04:00:00;7.933
5717;-42.75;-14.25;2017-08-27 05:00:00;7.528
5718;-42.75;-14.25;2017-08-27 06:00:00;7.605
5719;-42.75;-14.25;2017-08-27 07:00:00;7.612
5720;-42.75;-14.25;2017-08-27 08:00:00;7.399
5721;-42.75;-14.25;2017-08-27 09:00:00;6.71
5722;-42.75;-14.25;2017-08-27 10:00:00;5.757
5723;-42.75;-14.25;2017-08-27 11:00:00;6.412
5724;-42.75;-14.25;2017-08-27 12:00:00;6.072
5725;-42.75;-14.25;2017-08-27 13:00:00;5.408
5726;-42.75;-14.25;2017-08-27 14:00:00;6.098
5727;-42.75;-14.25;2017-08-27 15:00:00;6.063
5728;-42.75;-14.25;2017-08-27 16:00:00;6.775
5729;-42.75;-14.25;2017-08-27 17:00:00;6.978
5730;-42.75;-14.25;2017-08-27 18:00:00;7.78
5731;-42.75;-14.25;2017-08-27 19:00:00;7.854
5732;-42.75;-14.25;2017-08-27 20:00:00;8.835
5733;-42.75;-14.25;2017-08-27 21:00:00;8.696
5734;-42.75;-14.25;2017-08-27 22:00:00;9.138
5735;-42.75;-14.25;2017-08-27 23:00:00;8.828
5736;-42.75;-14.25;2017-08-28 00:00:00;8.818
5737;-42.75;-14.25;2017-08-28 01:00:00;8.124
5738;-42.75;-14.25;2017-08-28 02:00:00;7.665
5739;-42.75;-14.25;2017-08-28 03:00:00;7.713
5740;-42.75;-14.25;2017-08-28 04:00:00;7.482
5741;-42.75;-14.25;2017-08-28 05:00:00;6.982
5742;-42.75;-14.25;2017-08-28 06:00:00;7.246
5743;-42.75;-14.25;2017-08-28 07:00:00;7.323
5744;-42.75;-14.25;2017-08-28 08:00:00;7.083
5745;-42.75;-14.25;2017-08-28 09:00:00;7.252
5746;-42.75;-14.25;2017-08-28 10:00:00;7.645
5747;-42.75;-14.25;2017-08-28 11:00:00;7.39
5748;-42.75;-14.25;2017-08-28 12:00:00;7.732
5749;-42.75;-14.25;2017-08-28 13:00:00;7.218
5750;-42.75;-14.25;2017-08-28 14:00:00;6.714
5751;-42.75;-14.25;2017-08-28 15:00:00;6.602
5752;-42.75;-14.25;2017-08-28 16:00:00;6.573
5753;-42.75;-14.25;2017-08-28 17:00:00;7.39
5754;-42.75;-14.25;2017-08-28 18:00:00;8.558
5755;-42.75;-14.25;2017-08-28 19:00:00;9.442
5756;-42.75;-14.25;2017-08-28 20:00:00;9.12
5757;-42.75;-14.25;2017-08-28 21:00:00;10.223
5758;-42.75;-14.25;2017-08-28 22:00:00;10.49
5759;-42.75;-14.25;2017-08-28 23:00:00;9.673
5760;-42.75;-14.25;2017-08-29 00:00:00;9.453
5761;-42.75;-14.25;2017-08-29 01:00:00;9.266
5762;-42.75;-14.25;2017-08-29 02:00:00;9.948
5763;-42.75;-14.25;2017-08-29 03:00:00;9.287
5764;-42.75;-14.25;2017-08-29 04:00:00;10.315
5765;-42.75;-14.25;2017-08-29 05:00:00;8.79
5766;-42.75;-14.25;2017-08-29 06:00:00;9.255
5767;-42.75;-14.25;2017-08-29 07:00:00;9.561
5768;-42.75;-14.25;2017-08-29 08:00:00;9.717
5769;-42.75;-14.25;2017-08-29 09:00:00;10.336
5770;-42.75;-14.25;2017-08-29 10:00:00;9.752
5771;-42.75;-14.25;2017-08-29 11:00:00;9.125
5772;-42.75;-14.25;2017-08-29 12:00:00;8.15
5773;-42.75;-14.25;2017-08-29 13:00:00;7.132
5774;-42.75;-14.25;2017-08-29 14:00:00;6.517
5775;-42.75;-14.25;2017-08-29 15:00:00;6.062
5776;-42.75;-14.25;2017-08-29 16:00:00;6.28
5777;-42.75;-14.25;2017-08-29 17:00:00;6.818
5778;-42.75;-14.25;2017-08-29 18:00:00;8.111
5779;-42.75;-14.25;2017-08-29 19:00:00;8.927
5780;-42.75;-14.25;2017-08-29 20:00:00;9.097
5781;-42.75;-14.25;2017-08-29 21:00:00;10.49
5782;-42.75;-14.25;2017-08-29 22:00:00;9.643
5783;-42.75;-14.25;2017-08-29 23:00:00;9.3
5784;-42.75;-14.25;2017-08-30 00:00:00;9.521
5785;-42.75;-14.25;2017-08-30 01:00:00;9.554
5786;-42.75;-14.25;2017-08-30 02:00:00;8.884
5787;-42.75;-14.25;2017-08-30 03:00:00;8.928
5788;-42.75;-14.25;2017-08-30 04:00:00;9.248
5789;-42.75;-14.25;2017-08-30 05:00:00;8.59
5790;-42.75;-14.25;2017-08-30 06:00:00;8.175
5791;-42.75;-14.25;2017-08-30 07:00:00;8.482
5792;-42.75;-14.25;2017-08-30 08:00:00;8.815
5793;-42.75;-14.25;2017-08-30 09:00:00;8.558
5794;-42.75;-14.25;2017-08-30 10:00:00;7.833
5795;-42.75;-14.25;2017-08-30 11:00:00;7.514
5796;-42.75;-14.25;2017-08-30 12:00:00;6.437
5797;-42.75;-14.25;2017-08-30 13:00:00;4.815
5798;-42.75;-14.25;2017-08-30 14:00:00;4.68
5799;-42.75;-14.25;2017-08-30 15:00:00;4.52
5800;-42.75;-14.25;2017-08-30 16:00:00;4.855
5801;-42.75;-14.25;2017-08-30 17:00:00;5.564
5802;-42.75;-14.25;2017-08-30 18:00:00;6.438
5803;-42.75;-14.25;2017-08-30 19:00:00;7.458
5804;-42.75;-14.25;2017-08-30 20:00:00;7.704
5805;-42.75;-14.25;2017-08-30 21:00:00;7.388
5806;-42.75;-14.25;2017-08-30 22:00:00;7.038
5807;-42.75;-14.25;2017-08-30 23:00:00;6.858
5808;-42.75;-14.25;2017-08-31 00:00:00;6.202
5809;-42.75;-14.25;2017-08-31 01:00:00;5.81
5810;-42.75;-14.25;2017-08-31 02:00:00;6.247
5811;-42.75;-14.25;2017-08-31 03:00:00;6.649
5812;-42.75;-14.25;2017-08-31 04:00:00;6.212
5813;-42.75;-14.25;2017-08-31 05:00:00;5.932
5814;-42.75;-14.25;2017-08-31 06:00:00;5.838
5815;-42.75;-14.25;2017-08-31 07:00:00;5.684
5816;-42.75;-14.25;2017-08-31 08:00:00;5.166
5817;-42.75;-14.25;2017-08-31 09:00:00;5.542
5818;-42.75;-14.25;2017-08-31 10:00:00;5.594
5819;-42.75;-14.25;2017-08-31 11:00:00;6.516
5820;-42.75;-14.25;2017-08-31 12:00:00;6.812
5821;-42.75;-14.25;2017-08-31 13:00:00;7.244
5822;-42.75;-14.25;2017-08-31 14:00:00;6.634
5823;-42.75;-14.25;2017-08-31 15:00:00;6.812
5824;-42.75;-14.25;2017-08-31 16:00:00;7.44
5825;-42.75;-14.25;2017-08-31 17:00:00;7.692
5826;-42.75;-14.25;2017-08-31 18:00:00;8.202
5827;-42.75;-14.25;2017-08-31 19:00:00;8.478
5828;-42.75;-14.25;2017-08-31 20:00:00;10.13
5829;-42.75;-14.25;2017-08-31 21:00:00;12.286
5830;-42.75;-14.25;2017-08-31 22:00:00;11.843
5831;-42.75;-14.25;2017-08-31 23:00:00;12.932
5832;-42.75;-14.25;2017-09-01 00:00:00;13.035
5833;-42.75;-14.25;2017-09-01 01:00:00;12.625
5834;-42.75;-14.25;2017-09-01 02:00:00;14.464
5835;-42.75;-14.25;2017-09-01 03:00:00;15.565
5836;-42.75;-14.25;2017-09-01 04:00:00;14.203
5837;-42.75;-14.25;2017-09-01 05:00:00;14.216
5838;-42.75;-14.25;2017-09-01 06:00:00;14.061
5839;-42.75;-14.25;2017-09-01 07:00:00;13.75
5840;-42.75;-14.25;2017-09-01 08:00:00;15.06
5841;-42.75;-14.25;2017-09-01 09:00:00;15.092
5842;-42.75;-14.25;2017-09-01 10:00:00;14.408
5843;-42.75;-14.25;2017-09-01 11:00:00;13.705
5844;-42.75;-14.25;2017-09-01 12:00:00;12.439
5845;-42.75;-14.25;2017-09-01 13:00:00;11.482
5846;-42.75;-14.25;2017-09-01 14:00:00;11.126
5847;-42.75;-14.25;2017-09-01 15:00:00;10.325
5848;-42.75;-14.25;2017-09-01 16:00:00;10.633
5849;-42.75;-14.25;2017-09-01 17:00:00;10.233
5850;-42.75;-14.25;2017-09-01 18:00:00;10.194
5851;-42.75;-14.25;2017-09-01 19:00:00;9.785
5852;-42.75;-14.25;2017-09-01 20:00:00;10.398
5853;-42.75;-14.25;2017-09-01 21:00:00;10.252
5854;-42.75;-14.25;2017-09-01 22:00:00;10.178
5855;-42.75;-14.25;2017-09-01 23:00:00;10.935
5856;-42.75;-14.25;2017-09-02 00:00:00;11.864
