;Longitude;Latitude;Data;Magnitude_Verif
481;-42.75;-14.25;2017-01-21 01:00:00;9.91
482;-42.75;-14.25;2017-01-21 02:00:00;10.74
483;-42.75;-14.25;2017-01-21 03:00:00;10.07
484;-42.75;-14.25;2017-01-21 04:00:00;10.71
485;-42.75;-14.25;2017-01-21 05:00:00;9.6
486;-42.75;-14.25;2017-01-21 06:00:00;8.78
487;-42.75;-14.25;2017-01-21 07:00:00;9.58
488;-42.75;-14.25;2017-01-21 08:00:00;9.45
489;-42.75;-14.25;2017-01-21 09:00:00;9.43
490;-42.75;-14.25;2017-01-21 10:00:00;9.09
491;-42.75;-14.25;2017-01-21 11:00:00;8.01
492;-42.75;-14.25;2017-01-21 12:00:00;7.18
493;-42.75;-14.25;2017-01-21 13:00:00;6.16
494;-42.75;-14.25;2017-01-21 14:00:00;5.3
495;-42.75;-14.25;2017-01-21 15:00:00;5.65
496;-42.75;-14.25;2017-01-21 16:00:00;5.77
497;-42.75;-14.25;2017-01-21 17:00:00;6.08
498;-42.75;-14.25;2017-01-21 18:00:00;7.68
499;-42.75;-14.25;2017-01-21 19:00:00;6.76
500;-42.75;-14.25;2017-01-21 20:00:00;6.76
501;-42.75;-14.25;2017-01-21 21:00:00;9.22
502;-42.75;-14.25;2017-01-21 22:00:00;9.3
503;-42.75;-14.25;2017-01-21 23:00:00;9.18
504;-42.75;-14.25;2017-01-22 00:00:00;8.76
505;-42.75;-14.25;2017-01-22 01:00:00;9.82
506;-42.75;-14.25;2017-01-22 02:00:00;9.18
507;-42.75;-14.25;2017-01-22 03:00:00;9.09
508;-42.75;-14.25;2017-01-22 04:00:00;9.13
509;-42.75;-14.25;2017-01-22 05:00:00;9.07
510;-42.75;-14.25;2017-01-22 06:00:00;9.0
511;-42.75;-14.25;2017-01-22 07:00:00;9.53
512;-42.75;-14.25;2017-01-22 08:00:00;8.5
513;-42.75;-14.25;2017-01-22 09:00:00;8.09
514;-42.75;-14.25;2017-01-22 10:00:00;7.75
515;-42.75;-14.25;2017-01-22 11:00:00;7.04
516;-42.75;-14.25;2017-01-22 12:00:00;5.87
517;-42.75;-14.25;2017-01-22 13:00:00;4.53
518;-42.75;-14.25;2017-01-22 14:00:00;3.44
519;-42.75;-14.25;2017-01-22 15:00:00;4.12
520;-42.75;-14.25;2017-01-22 16:00:00;3.22
521;-42.75;-14.25;2017-01-22 17:00:00;3.1
522;-42.75;-14.25;2017-01-22 18:00:00;3.52
523;-42.75;-14.25;2017-01-22 19:00:00;6.58
524;-42.75;-14.25;2017-01-22 20:00:00;7.73
525;-42.75;-14.25;2017-01-22 21:00:00;6.93
526;-42.75;-14.25;2017-01-22 22:00:00;6.92
527;-42.75;-14.25;2017-01-22 23:00:00;8.94
528;-42.75;-14.25;2017-01-23 00:00:00;9.14
529;-42.75;-14.25;2017-01-23 01:00:00;9.68
530;-42.75;-14.25;2017-01-23 02:00:00;9.35
531;-42.75;-14.25;2017-01-23 03:00:00;8.86
532;-42.75;-14.25;2017-01-23 04:00:00;8.76
533;-42.75;-14.25;2017-01-23 05:00:00;8.24
534;-42.75;-14.25;2017-01-23 06:00:00;8.2
535;-42.75;-14.25;2017-01-23 07:00:00;6.8
536;-42.75;-14.25;2017-01-23 08:00:00;7.04
537;-42.75;-14.25;2017-01-23 09:00:00;7.16
538;-42.75;-14.25;2017-01-23 10:00:00;7.31
539;-42.75;-14.25;2017-01-23 11:00:00;5.99
540;-42.75;-14.25;2017-01-23 12:00:00;5.9
541;-42.75;-14.25;2017-01-23 13:00:00;5.84
542;-42.75;-14.25;2017-01-23 14:00:00;5.89
543;-42.75;-14.25;2017-01-23 15:00:00;5.61
544;-42.75;-14.25;2017-01-23 16:00:00;6.98
545;-42.75;-14.25;2017-01-23 17:00:00;7.22
546;-42.75;-14.25;2017-01-23 18:00:00;7.44
547;-42.75;-14.25;2017-01-23 19:00:00;7.6
548;-42.75;-14.25;2017-01-23 20:00:00;8.43
549;-42.75;-14.25;2017-01-23 21:00:00;8.44
550;-42.75;-14.25;2017-01-23 22:00:00;10.12
551;-42.75;-14.25;2017-01-23 23:00:00;10.53
552;-42.75;-14.25;2017-01-24 00:00:00;10.63
553;-42.75;-14.25;2017-01-24 01:00:00;9.77
554;-42.75;-14.25;2017-01-24 02:00:00;9.11
555;-42.75;-14.25;2017-01-24 03:00:00;9.42
556;-42.75;-14.25;2017-01-24 04:00:00;8.91
557;-42.75;-14.25;2017-01-24 05:00:00;8.89
558;-42.75;-14.25;2017-01-24 06:00:00;9.09
559;-42.75;-14.25;2017-01-24 07:00:00;8.9
560;-42.75;-14.25;2017-01-24 08:00:00;9.75
561;-42.75;-14.25;2017-01-24 09:00:00;8.79
562;-42.75;-14.25;2017-01-24 10:00:00;8.81
563;-42.75;-14.25;2017-01-24 11:00:00;7.9
564;-42.75;-14.25;2017-01-24 12:00:00;7.07
565;-42.75;-14.25;2017-01-24 13:00:00;5.91
566;-42.75;-14.25;2017-01-24 14:00:00;5.84
567;-42.75;-14.25;2017-01-24 15:00:00;5.38
568;-42.75;-14.25;2017-01-24 16:00:00;5.38
569;-42.75;-14.25;2017-01-24 17:00:00;5.73
570;-42.75;-14.25;2017-01-24 18:00:00;5.44
571;-42.75;-14.25;2017-01-24 19:00:00;6.29
572;-42.75;-14.25;2017-01-24 20:00:00;8.1
573;-42.75;-14.25;2017-01-24 21:00:00;6.24
574;-42.75;-14.25;2017-01-24 22:00:00;6.14
575;-42.75;-14.25;2017-01-24 23:00:00;9.18
576;-42.75;-14.25;2017-01-25 00:00:00;9.1
577;-42.75;-14.25;2017-01-25 01:00:00;7.98
578;-42.75;-14.25;2017-01-25 02:00:00;7.85
579;-42.75;-14.25;2017-01-25 03:00:00;8.43
580;-42.75;-14.25;2017-01-25 04:00:00;8.91
581;-42.75;-14.25;2017-01-25 05:00:00;9.68
582;-42.75;-14.25;2017-01-25 06:00:00;9.58
583;-42.75;-14.25;2017-01-25 07:00:00;8.97
584;-42.75;-14.25;2017-01-25 08:00:00;8.63
585;-42.75;-14.25;2017-01-25 09:00:00;8.34
586;-42.75;-14.25;2017-01-25 10:00:00;7.65
587;-42.75;-14.25;2017-01-25 11:00:00;7.49
588;-42.75;-14.25;2017-01-25 12:00:00;6.02
589;-42.75;-14.25;2017-01-25 13:00:00;5.48
590;-42.75;-14.25;2017-01-25 14:00:00;5.45
591;-42.75;-14.25;2017-01-25 15:00:00;5.18
592;-42.75;-14.25;2017-01-25 16:00:00;4.88
593;-42.75;-14.25;2017-01-25 17:00:00;5.76
594;-42.75;-14.25;2017-01-25 18:00:00;6.75
595;-42.75;-14.25;2017-01-25 19:00:00;7.74
596;-42.75;-14.25;2017-01-25 20:00:00;7.48
597;-42.75;-14.25;2017-01-25 21:00:00;8.96
598;-42.75;-14.25;2017-01-25 22:00:00;8.84
599;-42.75;-14.25;2017-01-25 23:00:00;9.7
600;-42.75;-14.25;2017-01-26 00:00:00;9.74
601;-42.75;-14.25;2017-01-26 01:00:00;9.53
602;-42.75;-14.25;2017-01-26 02:00:00;9.18
603;-42.75;-14.25;2017-01-26 03:00:00;9.36
604;-42.75;-14.25;2017-01-26 04:00:00;9.33
605;-42.75;-14.25;2017-01-26 05:00:00;9.7
606;-42.75;-14.25;2017-01-26 06:00:00;8.63
607;-42.75;-14.25;2017-01-26 07:00:00;8.23
608;-42.75;-14.25;2017-01-26 08:00:00;7.51
609;-42.75;-14.25;2017-01-26 09:00:00;7.7
610;-42.75;-14.25;2017-01-26 10:00:00;7.47
611;-42.75;-14.25;2017-01-26 11:00:00;6.68
612;-42.75;-14.25;2017-01-26 12:00:00;6.17
613;-42.75;-14.25;2017-01-26 13:00:00;3.76
614;-42.75;-14.25;2017-01-26 14:00:00;3.67
615;-42.75;-14.25;2017-01-26 15:00:00;3.13
616;-42.75;-14.25;2017-01-26 16:00:00;2.78
617;-42.75;-14.25;2017-01-26 17:00:00;3.26
618;-42.75;-14.25;2017-01-26 18:00:00;4.24
619;-42.75;-14.25;2017-01-26 19:00:00;4.31
620;-42.75;-14.25;2017-01-26 20:00:00;5.87
621;-42.75;-14.25;2017-01-26 21:00:00;8.08
622;-42.75;-14.25;2017-01-26 22:00:00;9.21
623;-42.75;-14.25;2017-01-26 23:00:00;9.86
624;-42.75;-14.25;2017-01-27 00:00:00;10.4
625;-42.75;-14.25;2017-01-27 01:00:00;11.09
626;-42.75;-14.25;2017-01-27 02:00:00;10.6
627;-42.75;-14.25;2017-01-27 03:00:00;9.38
628;-42.75;-14.25;2017-01-27 04:00:00;9.57
629;-42.75;-14.25;2017-01-27 05:00:00;9.95
630;-42.75;-14.25;2017-01-27 06:00:00;9.76
631;-42.75;-14.25;2017-01-27 07:00:00;8.95
632;-42.75;-14.25;2017-01-27 08:00:00;8.79
633;-42.75;-14.25;2017-01-27 09:00:00;9.04
634;-42.75;-14.25;2017-01-27 10:00:00;8.81
635;-42.75;-14.25;2017-01-27 11:00:00;7.77
636;-42.75;-14.25;2017-01-27 12:00:00;7.1
637;-42.75;-14.25;2017-01-27 13:00:00;5.78
638;-42.75;-14.25;2017-01-27 14:00:00;4.89
639;-42.75;-14.25;2017-01-27 15:00:00;4.62
640;-42.75;-14.25;2017-01-27 16:00:00;5.22
641;-42.75;-14.25;2017-01-27 17:00:00;5.67
642;-42.75;-14.25;2017-01-27 18:00:00;6.67
643;-42.75;-14.25;2017-01-27 19:00:00;5.23
644;-42.75;-14.25;2017-01-27 20:00:00;5.97
645;-42.75;-14.25;2017-01-27 21:00:00;7.7
646;-42.75;-14.25;2017-01-27 22:00:00;7.06
647;-42.75;-14.25;2017-01-27 23:00:00;9.74
648;-42.75;-14.25;2017-01-28 00:00:00;10.66
649;-42.75;-14.25;2017-01-28 01:00:00;10.45
650;-42.75;-14.25;2017-01-28 02:00:00;10.82
651;-42.75;-14.25;2017-01-28 03:00:00;10.56
652;-42.75;-14.25;2017-01-28 04:00:00;9.75
653;-42.75;-14.25;2017-01-28 05:00:00;10.62
654;-42.75;-14.25;2017-01-28 06:00:00;9.92
655;-42.75;-14.25;2017-01-28 07:00:00;10.13
656;-42.75;-14.25;2017-01-28 08:00:00;10.6
657;-42.75;-14.25;2017-01-28 09:00:00;10.14
658;-42.75;-14.25;2017-01-28 10:00:00;10.71
659;-42.75;-14.25;2017-01-28 11:00:00;10.68
660;-42.75;-14.25;2017-01-28 12:00:00;10.14
661;-42.75;-14.25;2017-01-28 13:00:00;9.81
662;-42.75;-14.25;2017-01-28 14:00:00;8.68
663;-42.75;-14.25;2017-01-28 15:00:00;8.62
664;-42.75;-14.25;2017-01-28 16:00:00;8.18
665;-42.75;-14.25;2017-01-28 17:00:00;8.67
666;-42.75;-14.25;2017-01-28 18:00:00;10.19
667;-42.75;-14.25;2017-01-28 19:00:00;10.5
668;-42.75;-14.25;2017-01-28 20:00:00;8.05
669;-42.75;-14.25;2017-01-28 21:00:00;9.77
670;-42.75;-14.25;2017-01-28 22:00:00;12.32
671;-42.75;-14.25;2017-01-28 23:00:00;12.5
672;-42.75;-14.25;2017-01-29 00:00:00;13.69
673;-42.75;-14.25;2017-01-29 01:00:00;11.19
674;-42.75;-14.25;2017-01-29 02:00:00;10.79
675;-42.75;-14.25;2017-01-29 03:00:00;9.56
676;-42.75;-14.25;2017-01-29 04:00:00;8.71
677;-42.75;-14.25;2017-01-29 05:00:00;9.06
678;-42.75;-14.25;2017-01-29 06:00:00;8.25
679;-42.75;-14.25;2017-01-29 07:00:00;7.72
680;-42.75;-14.25;2017-01-29 08:00:00;8.18
681;-42.75;-14.25;2017-01-29 09:00:00;8.55
682;-42.75;-14.25;2017-01-29 10:00:00;8.71
683;-42.75;-14.25;2017-01-29 11:00:00;8.62
684;-42.75;-14.25;2017-01-29 12:00:00;8.72
685;-42.75;-14.25;2017-01-29 13:00:00;7.74
686;-42.75;-14.25;2017-01-29 14:00:00;8.06
687;-42.75;-14.25;2017-01-29 15:00:00;7.54
688;-42.75;-14.25;2017-01-29 16:00:00;7.39
689;-42.75;-14.25;2017-01-29 17:00:00;6.6
690;-42.75;-14.25;2017-01-29 18:00:00;7.36
691;-42.75;-14.25;2017-01-29 19:00:00;8.4
692;-42.75;-14.25;2017-01-29 20:00:00;5.96
693;-42.75;-14.25;2017-01-29 21:00:00;6.23
694;-42.75;-14.25;2017-01-29 22:00:00;9.14
695;-42.75;-14.25;2017-01-29 23:00:00;11.27
696;-42.75;-14.25;2017-01-30 00:00:00;10.28
697;-42.75;-14.25;2017-01-30 01:00:00;9.35
698;-42.75;-14.25;2017-01-30 02:00:00;10.29
699;-42.75;-14.25;2017-01-30 03:00:00;9.92
700;-42.75;-14.25;2017-01-30 04:00:00;9.6
701;-42.75;-14.25;2017-01-30 05:00:00;8.77
702;-42.75;-14.25;2017-01-30 06:00:00;8.65
703;-42.75;-14.25;2017-01-30 07:00:00;9.14
704;-42.75;-14.25;2017-01-30 08:00:00;10.02
705;-42.75;-14.25;2017-01-30 09:00:00;10.01
706;-42.75;-14.25;2017-01-30 10:00:00;11.5
707;-42.75;-14.25;2017-01-30 11:00:00;12.78
708;-42.75;-14.25;2017-01-30 12:00:00;11.6
709;-42.75;-14.25;2017-01-30 13:00:00;10.18
710;-42.75;-14.25;2017-01-30 14:00:00;7.95
711;-42.75;-14.25;2017-01-30 15:00:00;5.88
712;-42.75;-14.25;2017-01-30 16:00:00;6.2
713;-42.75;-14.25;2017-01-30 17:00:00;6.3
714;-42.75;-14.25;2017-01-30 18:00:00;7.57
715;-42.75;-14.25;2017-01-30 19:00:00;9.1
716;-42.75;-14.25;2017-01-30 20:00:00;10.31
717;-42.75;-14.25;2017-01-30 21:00:00;12.21
718;-42.75;-14.25;2017-01-30 22:00:00;11.3
719;-42.75;-14.25;2017-01-30 23:00:00;9.9
720;-42.75;-14.25;2017-01-31 00:00:00;10.74
721;-42.75;-14.25;2017-01-31 01:00:00;11.14
722;-42.75;-14.25;2017-01-31 02:00:00;11.64
723;-42.75;-14.25;2017-01-31 03:00:00;11.59
724;-42.75;-14.25;2017-01-31 04:00:00;10.84
725;-42.75;-14.25;2017-01-31 05:00:00;10.88
726;-42.75;-14.25;2017-01-31 06:00:00;10.0
727;-42.75;-14.25;2017-01-31 07:00:00;9.15
728;-42.75;-14.25;2017-01-31 08:00:00;9.57
729;-42.75;-14.25;2017-01-31 09:00:00;9.03
730;-42.75;-14.25;2017-01-31 10:00:00;8.86
731;-42.75;-14.25;2017-01-31 11:00:00;7.58
732;-42.75;-14.25;2017-01-31 12:00:00;7.01
733;-42.75;-14.25;2017-01-31 13:00:00;6.27
734;-42.75;-14.25;2017-01-31 14:00:00;5.09
735;-42.75;-14.25;2017-01-31 15:00:00;4.57
736;-42.75;-14.25;2017-01-31 16:00:00;3.62
737;-42.75;-14.25;2017-01-31 17:00:00;3.88
738;-42.75;-14.25;2017-01-31 18:00:00;4.4
739;-42.75;-14.25;2017-01-31 19:00:00;6.66
740;-42.75;-14.25;2017-01-31 20:00:00;7.01
741;-42.75;-14.25;2017-01-31 21:00:00;9.07
742;-42.75;-14.25;2017-01-31 22:00:00;11.94
743;-42.75;-14.25;2017-01-31 23:00:00;12.63
744;-42.75;-14.25;2017-02-01 00:00:00;12.19
745;-42.75;-14.25;2017-02-01 01:00:00;11.25
746;-42.75;-14.25;2017-02-01 02:00:00;10.82
747;-42.75;-14.25;2017-02-01 03:00:00;9.39
748;-42.75;-14.25;2017-02-01 04:00:00;9.24
749;-42.75;-14.25;2017-02-01 05:00:00;10.17
750;-42.75;-14.25;2017-02-01 06:00:00;8.91
751;-42.75;-14.25;2017-02-01 07:00:00;8.57
752;-42.75;-14.25;2017-02-01 08:00:00;8.48
753;-42.75;-14.25;2017-02-01 09:00:00;8.22
754;-42.75;-14.25;2017-02-01 10:00:00;7.9
755;-42.75;-14.25;2017-02-01 11:00:00;6.8
756;-42.75;-14.25;2017-02-01 12:00:00;5.15
757;-42.75;-14.25;2017-02-01 13:00:00;5.07
758;-42.75;-14.25;2017-02-01 14:00:00;5.11
759;-42.75;-14.25;2017-02-01 15:00:00;4.26
760;-42.75;-14.25;2017-02-01 16:00:00;5.62
761;-42.75;-14.25;2017-02-01 17:00:00;5.48
762;-42.75;-14.25;2017-02-01 18:00:00;7.13
763;-42.75;-14.25;2017-02-01 19:00:00;8.2
764;-42.75;-14.25;2017-02-01 20:00:00;7.94
765;-42.75;-14.25;2017-02-01 21:00:00;7.48
766;-42.75;-14.25;2017-02-01 22:00:00;10.46
767;-42.75;-14.25;2017-02-01 23:00:00;10.54
768;-42.75;-14.25;2017-02-02 00:00:00;10.07
769;-42.75;-14.25;2017-02-02 01:00:00;8.57
770;-42.75;-14.25;2017-02-02 02:00:00;7.22
771;-42.75;-14.25;2017-02-02 03:00:00;6.21
772;-42.75;-14.25;2017-02-02 04:00:00;5.97
773;-42.75;-14.25;2017-02-02 05:00:00;6.04
774;-42.75;-14.25;2017-02-02 06:00:00;5.56
775;-42.75;-14.25;2017-02-02 07:00:00;4.95
776;-42.75;-14.25;2017-02-02 08:00:00;4.14
777;-42.75;-14.25;2017-02-02 09:00:00;3.5
778;-42.75;-14.25;2017-02-02 10:00:00;3.14
779;-42.75;-14.25;2017-02-02 11:00:00;2.07
780;-42.75;-14.25;2017-02-02 12:00:00;2.97
781;-42.75;-14.25;2017-02-02 13:00:00;2.38
782;-42.75;-14.25;2017-02-02 14:00:00;2.05
783;-42.75;-14.25;2017-02-02 15:00:00;7.47
784;-42.75;-14.25;2017-02-02 16:00:00;6.46
785;-42.75;-14.25;2017-02-02 17:00:00;6.27
786;-42.75;-14.25;2017-02-02 18:00:00;6.17
787;-42.75;-14.25;2017-02-02 19:00:00;7.76
788;-42.75;-14.25;2017-02-02 20:00:00;7.61
789;-42.75;-14.25;2017-02-02 21:00:00;7.67
790;-42.75;-14.25;2017-02-02 22:00:00;8.32
791;-42.75;-14.25;2017-02-02 23:00:00;3.39
792;-42.75;-14.25;2017-02-03 00:00:00;4.22
793;-42.75;-14.25;2017-02-03 01:00:00;5.86
794;-42.75;-14.25;2017-02-03 02:00:00;2.74
795;-42.75;-14.25;2017-02-03 03:00:00;3.25
796;-42.75;-14.25;2017-02-03 04:00:00;3.78
797;-42.75;-14.25;2017-02-03 05:00:00;3.67
798;-42.75;-14.25;2017-02-03 06:00:00;4.19
799;-42.75;-14.25;2017-02-03 07:00:00;3.45
800;-42.75;-14.25;2017-02-03 08:00:00;1.91
801;-42.75;-14.25;2017-02-03 09:00:00;1.82
802;-42.75;-14.25;2017-02-03 10:00:00;2.22
803;-42.75;-14.25;2017-02-03 11:00:00;2.12
804;-42.75;-14.25;2017-02-03 12:00:00;3.55
805;-42.75;-14.25;2017-02-03 13:00:00;2.97
806;-42.75;-14.25;2017-02-03 14:00:00;1.8
807;-42.75;-14.25;2017-02-03 15:00:00;4.4
808;-42.75;-14.25;2017-02-03 16:00:00;3.04
809;-42.75;-14.25;2017-02-03 17:00:00;2.88
810;-42.75;-14.25;2017-02-03 18:00:00;3.98
811;-42.75;-14.25;2017-02-03 19:00:00;3.64
812;-42.75;-14.25;2017-02-03 20:00:00;3.31
813;-42.75;-14.25;2017-02-03 21:00:00;2.75
814;-42.75;-14.25;2017-02-03 22:00:00;6.1
815;-42.75;-14.25;2017-02-03 23:00:00;6.07
816;-42.75;-14.25;2017-02-04 00:00:00;7.11
817;-42.75;-14.25;2017-02-04 01:00:00;8.0
818;-42.75;-14.25;2017-02-04 02:00:00;7.9
819;-42.75;-14.25;2017-02-04 03:00:00;7.01
820;-42.75;-14.25;2017-02-04 04:00:00;6.84
821;-42.75;-14.25;2017-02-04 05:00:00;7.2
822;-42.75;-14.25;2017-02-04 06:00:00;7.42
823;-42.75;-14.25;2017-02-04 07:00:00;7.3
824;-42.75;-14.25;2017-02-04 08:00:00;6.68
825;-42.75;-14.25;2017-02-04 09:00:00;6.48
826;-42.75;-14.25;2017-02-04 10:00:00;6.72
827;-42.75;-14.25;2017-02-04 11:00:00;6.27
828;-42.75;-14.25;2017-02-04 12:00:00;5.64
829;-42.75;-14.25;2017-02-04 13:00:00;5.28
830;-42.75;-14.25;2017-02-04 14:00:00;5.26
831;-42.75;-14.25;2017-02-04 15:00:00;5.5
832;-42.75;-14.25;2017-02-04 16:00:00;5.22
833;-42.75;-14.25;2017-02-04 17:00:00;5.24
834;-42.75;-14.25;2017-02-04 18:00:00;4.2
835;-42.75;-14.25;2017-02-04 19:00:00;3.67
836;-42.75;-14.25;2017-02-04 20:00:00;2.34
837;-42.75;-14.25;2017-02-04 21:00:00;1.72
838;-42.75;-14.25;2017-02-04 22:00:00;3.55
839;-42.75;-14.25;2017-02-04 23:00:00;7.05
840;-42.75;-14.25;2017-02-05 00:00:00;8.4
841;-42.75;-14.25;2017-02-05 01:00:00;7.67
842;-42.75;-14.25;2017-02-05 02:00:00;7.75
843;-42.75;-14.25;2017-02-05 03:00:00;7.25
844;-42.75;-14.25;2017-02-05 04:00:00;6.3
845;-42.75;-14.25;2017-02-05 05:00:00;6.08
846;-42.75;-14.25;2017-02-05 06:00:00;4.75
847;-42.75;-14.25;2017-02-05 07:00:00;4.79
848;-42.75;-14.25;2017-02-05 08:00:00;4.49
849;-42.75;-14.25;2017-02-05 09:00:00;4.46
850;-42.75;-14.25;2017-02-05 10:00:00;3.74
851;-42.75;-14.25;2017-02-05 11:00:00;3.18
852;-42.75;-14.25;2017-02-05 12:00:00;3.3
853;-42.75;-14.25;2017-02-05 13:00:00;3.71
854;-42.75;-14.25;2017-02-05 14:00:00;6.21
855;-42.75;-14.25;2017-02-05 15:00:00;7.94
856;-42.75;-14.25;2017-02-05 16:00:00;7.11
857;-42.75;-14.25;2017-02-05 17:00:00;4.9
858;-42.75;-14.25;2017-02-05 18:00:00;1.26
859;-42.75;-14.25;2017-02-05 19:00:00;1.76
860;-42.75;-14.25;2017-02-05 20:00:00;1.82
861;-42.75;-14.25;2017-02-05 21:00:00;1.45
862;-42.75;-14.25;2017-02-05 22:00:00;1.7
863;-42.75;-14.25;2017-02-05 23:00:00;1.29
864;-42.75;-14.25;2017-02-06 00:00:00;4.16
865;-42.75;-14.25;2017-02-06 01:00:00;4.24
866;-42.75;-14.25;2017-02-06 02:00:00;5.17
867;-42.75;-14.25;2017-02-06 03:00:00;4.33
868;-42.75;-14.25;2017-02-06 04:00:00;4.05
869;-42.75;-14.25;2017-02-06 05:00:00;4.22
870;-42.75;-14.25;2017-02-06 06:00:00;5.53
871;-42.75;-14.25;2017-02-06 07:00:00;5.8
872;-42.75;-14.25;2017-02-06 08:00:00;4.23
873;-42.75;-14.25;2017-02-06 09:00:00;1.21
874;-42.75;-14.25;2017-02-06 10:00:00;1.14
875;-42.75;-14.25;2017-02-06 11:00:00;2.4
876;-42.75;-14.25;2017-02-06 12:00:00;1.97
877;-42.75;-14.25;2017-02-06 13:00:00;1.63
878;-42.75;-14.25;2017-02-06 14:00:00;2.46
879;-42.75;-14.25;2017-02-06 15:00:00;2.11
880;-42.75;-14.25;2017-02-06 16:00:00;2.19
881;-42.75;-14.25;2017-02-06 17:00:00;2.65
882;-42.75;-14.25;2017-02-06 18:00:00;2.0
883;-42.75;-14.25;2017-02-06 19:00:00;2.0
884;-42.75;-14.25;2017-02-06 20:00:00;2.14
885;-42.75;-14.25;2017-02-06 21:00:00;2.57
886;-42.75;-14.25;2017-02-06 22:00:00;3.7
887;-42.75;-14.25;2017-02-06 23:00:00;3.97
888;-42.75;-14.25;2017-02-07 00:00:00;4.42
889;-42.75;-14.25;2017-02-07 01:00:00;6.35
890;-42.75;-14.25;2017-02-07 02:00:00;5.18
891;-42.75;-14.25;2017-02-07 03:00:00;4.81
892;-42.75;-14.25;2017-02-07 04:00:00;4.32
893;-42.75;-14.25;2017-02-07 05:00:00;4.85
894;-42.75;-14.25;2017-02-07 06:00:00;4.77
895;-42.75;-14.25;2017-02-07 07:00:00;5.07
896;-42.75;-14.25;2017-02-07 08:00:00;3.92
897;-42.75;-14.25;2017-02-07 09:00:00;2.51
898;-42.75;-14.25;2017-02-07 10:00:00;2.8
899;-42.75;-14.25;2017-02-07 11:00:00;2.6
900;-42.75;-14.25;2017-02-07 12:00:00;3.15
901;-42.75;-14.25;2017-02-07 13:00:00;4.37
902;-42.75;-14.25;2017-02-07 14:00:00;1.3
903;-42.75;-14.25;2017-02-07 15:00:00;2.08
904;-42.75;-14.25;2017-02-07 16:00:00;1.3
905;-42.75;-14.25;2017-02-07 17:00:00;1.78
906;-42.75;-14.25;2017-02-07 18:00:00;2.46
907;-42.75;-14.25;2017-02-07 19:00:00;3.02
908;-42.75;-14.25;2017-02-07 20:00:00;1.92
909;-42.75;-14.25;2017-02-07 21:00:00;2.65
910;-42.75;-14.25;2017-02-07 22:00:00;2.28
911;-42.75;-14.25;2017-02-07 23:00:00;2.01
912;-42.75;-14.25;2017-02-08 00:00:00;3.03
913;-42.75;-14.25;2017-02-08 01:00:00;2.58
914;-42.75;-14.25;2017-02-08 02:00:00;3.13
915;-42.75;-14.25;2017-02-08 03:00:00;3.59
916;-42.75;-14.25;2017-02-08 04:00:00;2.74
917;-42.75;-14.25;2017-02-08 05:00:00;3.06
918;-42.75;-14.25;2017-02-08 06:00:00;1.01
919;-42.75;-14.25;2017-02-08 07:00:00;0.78
920;-42.75;-14.25;2017-02-08 08:00:00;1.06
921;-42.75;-14.25;2017-02-08 09:00:00;2.5
922;-42.75;-14.25;2017-02-08 10:00:00;1.66
923;-42.75;-14.25;2017-02-08 11:00:00;2.11
924;-42.75;-14.25;2017-02-08 12:00:00;2.52
925;-42.75;-14.25;2017-02-08 13:00:00;2.23
926;-42.75;-14.25;2017-02-08 14:00:00;3.1
927;-42.75;-14.25;2017-02-08 15:00:00;3.77
928;-42.75;-14.25;2017-02-08 16:00:00;3.27
929;-42.75;-14.25;2017-02-08 17:00:00;4.74
930;-42.75;-14.25;2017-02-08 18:00:00;4.17
931;-42.75;-14.25;2017-02-08 19:00:00;3.27
932;-42.75;-14.25;2017-02-08 20:00:00;2.36
933;-42.75;-14.25;2017-02-08 21:00:00;1.93
934;-42.75;-14.25;2017-02-08 22:00:00;1.6
935;-42.75;-14.25;2017-02-08 23:00:00;2.1
936;-42.75;-14.25;2017-02-09 00:00:00;1.91
937;-42.75;-14.25;2017-02-09 01:00:00;2.97
938;-42.75;-14.25;2017-02-09 02:00:00;4.28
939;-42.75;-14.25;2017-02-09 03:00:00;3.33
940;-42.75;-14.25;2017-02-09 04:00:00;1.49
941;-42.75;-14.25;2017-02-09 05:00:00;2.82
942;-42.75;-14.25;2017-02-09 06:00:00;2.09
943;-42.75;-14.25;2017-02-09 07:00:00;1.61
944;-42.75;-14.25;2017-02-09 08:00:00;3.49
945;-42.75;-14.25;2017-02-09 09:00:00;3.94
946;-42.75;-14.25;2017-02-09 10:00:00;4.5
947;-42.75;-14.25;2017-02-09 11:00:00;5.0
948;-42.75;-14.25;2017-02-09 12:00:00;5.71
949;-42.75;-14.25;2017-02-09 13:00:00;5.12
950;-42.75;-14.25;2017-02-09 14:00:00;4.71
951;-42.75;-14.25;2017-02-09 15:00:00;4.74
952;-42.75;-14.25;2017-02-09 16:00:00;4.76
953;-42.75;-14.25;2017-02-09 17:00:00;6.38
954;-42.75;-14.25;2017-02-09 18:00:00;7.56
955;-42.75;-14.25;2017-02-09 19:00:00;7.79
956;-42.75;-14.25;2017-02-09 20:00:00;7.96
957;-42.75;-14.25;2017-02-09 21:00:00;7.92
958;-42.75;-14.25;2017-02-09 22:00:00;8.07
959;-42.75;-14.25;2017-02-09 23:00:00;8.4
960;-42.75;-14.25;2017-02-10 00:00:00;7.85
961;-42.75;-14.25;2017-02-10 01:00:00;7.6
