;Longitude;Latitude;VentoPrevisto;Direcao;Data;Pressao;Temperatura;Chuva;VentoC
7847;-42.75;-14.25;3.45;123.38;2017-11-23 23:00:00;1011.45;28.24;0.01;9.28
7848;-42.75;-14.25;4.17;126.23;2017-11-24 00:00:00;1011.54;27.91;0.0;8.605
7849;-42.75;-14.25;5.3;119.13;2017-11-24 01:00:00;1012.82;27.31;0.43;8.698
7850;-42.75;-14.25;4.39;112.37;2017-11-24 02:00:00;1013.22;27.08;0.52;9.8
7851;-42.75;-14.25;3.74;101.18;2017-11-24 03:00:00;1012.59;24.91;0.04;9.084
7852;-42.75;-14.25;4.06;105.65;2017-11-24 04:00:00;1012.0;24.57;0.0;8.683
7853;-42.75;-14.25;4.68;109.87;2017-11-24 05:00:00;1011.83;24.13;0.0;8.983
7854;-42.75;-14.25;5.7;107.81;2017-11-24 06:00:00;1012.2;23.85;0.0;9.565
7855;-42.75;-14.25;6.94;102.84;2017-11-24 07:00:00;1012.79;23.46;0.05;8.939
7856;-42.75;-14.25;7.6;99.6;2017-11-24 08:00:00;1013.53;22.76;0.06;8.314
7857;-42.75;-14.25;7.46;98.43;2017-11-24 09:00:00;1014.18;22.66;0.05;8.615
7858;-42.75;-14.25;5.96;95.57;2017-11-24 10:00:00;1015.41;24.71;0.07;7.194
7859;-42.75;-14.25;5.69;93.85;2017-11-24 11:00:00;1015.41;25.18;0.1;7.916
7860;-42.75;-14.25;4.86;94.23;2017-11-24 12:00:00;1015.6;25.08;0.04;9.074
7861;-42.75;-14.25;4.06;93.48;2017-11-24 13:00:00;1015.48;25.06;0.01;9.328
7862;-42.75;-14.25;3.81;97.0;2017-11-24 14:00:00;1015.06;25.68;0.0;8.557
7863;-42.75;-14.25;4.14;99.87;2017-11-24 15:00:00;1014.77;30.1;0.01;9.134
7864;-42.75;-14.25;4.32;102.72;2017-11-24 16:00:00;1013.55;30.29;0.01;9.78
7865;-42.75;-14.25;3.97;105.89;2017-11-24 17:00:00;1012.57;30.61;0.0;10.058
7866;-42.75;-14.25;4.14;105.17;2017-11-24 18:00:00;1011.78;30.44;0.0;11.302
7867;-42.75;-14.25;4.73;105.49;2017-11-24 19:00:00;1011.34;30.68;0.0;11.548
7868;-42.75;-14.25;5.51;103.26;2017-11-24 20:00:00;1011.07;30.55;0.0;10.475
7869;-42.75;-14.25;5.06;108.39;2017-11-24 21:00:00;1011.41;29.0;0.0;10.178
7870;-42.75;-14.25;5.22;99.65;2017-11-24 22:00:00;1012.64;28.04;0.0;9.707
7871;-42.75;-14.25;5.59;96.15;2017-11-24 23:00:00;1013.36;27.63;0.0;8.832
7872;-42.75;-14.25;6.57;91.0;2017-11-25 00:00:00;1014.31;27.61;0.0;10.068
7873;-42.75;-14.25;7.25;90.77;2017-11-25 01:00:00;1014.88;26.95;0.0;11.04
7874;-42.75;-14.25;7.44;91.93;2017-11-25 02:00:00;1014.69;26.48;0.0;9.388
7875;-42.75;-14.25;7.5;89.82;2017-11-25 03:00:00;1014.93;24.15;0.0;10.595
7876;-42.75;-14.25;7.76;88.8;2017-11-25 04:00:00;1014.66;23.31;0.0;10.573
7877;-42.75;-14.25;7.76;89.01;2017-11-25 05:00:00;1014.44;22.42;0.0;9.348
7878;-42.75;-14.25;7.71;89.62;2017-11-25 06:00:00;1014.33;21.39;0.0;8.585
7879;-42.75;-14.25;7.51;92.08;2017-11-25 07:00:00;1014.99;20.84;0.0;10.678
7880;-42.75;-14.25;7.42;94.18;2017-11-25 08:00:00;1015.39;20.46;0.0;10.307
7881;-42.75;-14.25;7.26;94.52;2017-11-25 09:00:00;1015.98;20.28;0.0;9.836
7882;-42.75;-14.25;7.52;93.62;2017-11-25 10:00:00;1016.72;24.87;0.0;9.335
7883;-42.75;-14.25;7.28;92.47;2017-11-25 11:00:00;1016.71;25.29;0.0;8.91
7884;-42.75;-14.25;7.33;91.36;2017-11-25 12:00:00;1016.37;25.69;0.0;10.485
7885;-42.75;-14.25;7.17;90.2;2017-11-25 13:00:00;1016.19;25.98;0.0;11.858
7886;-42.75;-14.25;6.99;88.61;2017-11-25 14:00:00;1015.34;25.75;0.0;11.177
7887;-42.75;-14.25;7.21;86.46;2017-11-25 15:00:00;1014.29;30.62;0.0;10.702
7888;-42.75;-14.25;7.08;85.07;2017-11-25 16:00:00;1013.11;30.85;0.0;9.465
7889;-42.75;-14.25;7.12;82.51;2017-11-25 17:00:00;1011.88;30.82;0.0;8.964
7890;-42.75;-14.25;7.27;80.65;2017-11-25 18:00:00;1011.2;30.69;0.0;10.697
7891;-42.75;-14.25;7.25;82.99;2017-11-25 19:00:00;1011.34;30.38;0.0;8.786
7892;-42.75;-14.25;7.09;83.5;2017-11-25 20:00:00;1011.1;30.46;0.0;8.032
7893;-42.75;-14.25;6.95;81.06;2017-11-25 21:00:00;1011.33;28.78;0.0;9.994
7894;-42.75;-14.25;6.86;81.45;2017-11-25 22:00:00;1011.7;26.81;0.0;11.612
7895;-42.75;-14.25;7.65;81.73;2017-11-25 23:00:00;1012.3;26.48;0.0;11.09
7896;-42.75;-14.25;8.29;82.11;2017-11-26 00:00:00;1013.44;26.15;0.0;10.666
7897;-42.75;-14.25;8.37;84.2;2017-11-26 01:00:00;1014.23;25.88;0.0;10.52
7898;-42.75;-14.25;8.45;87.04;2017-11-26 02:00:00;1014.14;25.56;0.0;10.663
7899;-42.75;-14.25;8.62;87.34;2017-11-26 03:00:00;1014.15;22.51;0.0;10.186
7900;-42.75;-14.25;8.47;88.27;2017-11-26 04:00:00;1014.13;21.83;0.0;9.23
7901;-42.75;-14.25;8.07;89.94;2017-11-26 05:00:00;1014.0;21.23;0.0;10.188
7902;-42.75;-14.25;7.85;89.74;2017-11-26 06:00:00;1013.73;20.96;0.0;9.124
7903;-42.75;-14.25;7.68;89.1;2017-11-26 07:00:00;1014.23;20.59;0.0;8.546
7904;-42.75;-14.25;7.6;90.15;2017-11-26 08:00:00;1014.43;20.17;0.0;8.783
7905;-42.75;-14.25;7.36;92.74;2017-11-26 09:00:00;1015.24;20.45;0.0;8.616
7906;-42.75;-14.25;7.95;91.66;2017-11-26 10:00:00;1016.61;24.61;0.0;8.278
7907;-42.75;-14.25;7.48;88.67;2017-11-26 11:00:00;1016.43;24.94;0.0;7.955
7908;-42.75;-14.25;6.82;86.5;2017-11-26 12:00:00;1016.04;25.43;0.0;7.233
7909;-42.75;-14.25;5.84;85.22;2017-11-26 13:00:00;1016.03;25.65;0.0;7.026
7910;-42.75;-14.25;4.58;83.89;2017-11-26 14:00:00;1014.97;25.95;0.0;6.354
7911;-42.75;-14.25;3.41;84.99;2017-11-26 15:00:00;1014.04;31.31;0.0;6.094
7912;-42.75;-14.25;2.93;82.79;2017-11-26 16:00:00;1012.85;31.36;0.0;5.826
7913;-42.75;-14.25;2.69;80.96;2017-11-26 17:00:00;1011.63;31.79;0.0;5.95
7914;-42.75;-14.25;2.39;85.55;2017-11-26 18:00:00;1011.02;31.99;0.0;7.674
7915;-42.75;-14.25;2.38;85.87;2017-11-26 19:00:00;1010.83;31.88;0.0;8.716
7916;-42.75;-14.25;2.89;88.14;2017-11-26 20:00:00;1010.81;31.65;0.0;9.098
7917;-42.75;-14.25;3.58;94.02;2017-11-26 21:00:00;1011.19;28.43;0.0;8.381
7918;-42.75;-14.25;4.63;99.53;2017-11-26 22:00:00;1011.33;26.67;0.0;7.788
7919;-42.75;-14.25;5.6;95.65;2017-11-26 23:00:00;1012.26;26.45;0.0;7.775
7920;-42.75;-14.25;5.96;91.39;2017-11-27 00:00:00;1012.54;26.27;0.0;7.455
7921;-42.75;-14.25;5.86;90.46;2017-11-27 01:00:00;1013.7;25.8;0.0;6.635
7922;-42.75;-14.25;6.85;91.14;2017-11-27 02:00:00;1013.61;25.92;0.0;6.215
7923;-42.75;-14.25;7.86;91.25;2017-11-27 03:00:00;1013.65;23.02;0.0;6.06
7924;-42.75;-14.25;7.85;90.73;2017-11-27 04:00:00;1013.35;22.35;0.0;6.906
7925;-42.75;-14.25;7.4;91.62;2017-11-27 05:00:00;1012.95;21.22;0.0;6.705
7926;-42.75;-14.25;7.02;93.28;2017-11-27 06:00:00;1012.92;20.87;0.0;6.415
7927;-42.75;-14.25;6.8;96.84;2017-11-27 07:00:00;1013.09;20.33;0.0;5.962
7928;-42.75;-14.25;6.78;100.05;2017-11-27 08:00:00;1013.87;19.93;0.0;6.57
7929;-42.75;-14.25;6.65;100.89;2017-11-27 09:00:00;1014.57;20.02;0.0;6.964
7930;-42.75;-14.25;5.59;100.05;2017-11-27 10:00:00;1015.38;25.78;0.0;6.942
7931;-42.75;-14.25;5.21;94.73;2017-11-27 11:00:00;1015.3;26.15;0.0;6.78
7932;-42.75;-14.25;5.02;90.39;2017-11-27 12:00:00;1015.57;26.61;0.0;6.584
7933;-42.75;-14.25;4.34;86.75;2017-11-27 13:00:00;1015.44;27.05;0.0;5.97
7934;-42.75;-14.25;3.79;89.5;2017-11-27 14:00:00;1014.65;27.48;0.0;4.908
7935;-42.75;-14.25;3.21;101.41;2017-11-27 15:00:00;1013.81;32.57;0.0;5.476
7936;-42.75;-14.25;2.75;125.55;2017-11-27 16:00:00;1012.6;32.95;0.0;6.594
7937;-42.75;-14.25;2.8;132.59;2017-11-27 17:00:00;1011.35;32.65;0.0;8.1
7938;-42.75;-14.25;2.93;135.36;2017-11-27 18:00:00;1010.91;32.86;0.0;9.428
7939;-42.75;-14.25;3.24;128.87;2017-11-27 19:00:00;1010.8;32.88;0.0;9.386
7940;-42.75;-14.25;3.75;113.54;2017-11-27 20:00:00;1010.66;32.68;0.0;9.197
7941;-42.75;-14.25;4.89;92.74;2017-11-27 21:00:00;1010.7;30.29;0.0;9.128
7942;-42.75;-14.25;5.99;83.66;2017-11-27 22:00:00;1011.23;28.23;0.0;10.02
7943;-42.75;-14.25;6.44;80.18;2017-11-27 23:00:00;1012.3;27.78;0.0;10.305
7944;-42.75;-14.25;6.41;79.52;2017-11-28 00:00:00;1012.97;27.43;0.0;8.838
7945;-42.75;-14.25;7.03;83.62;2017-11-28 01:00:00;1013.92;27.59;0.0;8.72
7946;-42.75;-14.25;8.63;89.92;2017-11-28 02:00:00;1014.12;27.67;0.0;8.012
7947;-42.75;-14.25;8.69;88.37;2017-11-28 03:00:00;1014.44;24.51;0.0;8.325
7948;-42.75;-14.25;7.95;85.44;2017-11-28 04:00:00;1013.89;23.55;0.0;8.16
7949;-42.75;-14.25;7.29;85.84;2017-11-28 05:00:00;1013.38;21.93;0.0;7.885
7950;-42.75;-14.25;7.05;88.75;2017-11-28 06:00:00;1013.28;21.46;0.0;7.435
7951;-42.75;-14.25;6.88;91.05;2017-11-28 07:00:00;1013.33;21.09;0.0;6.832
7952;-42.75;-14.25;6.7;91.92;2017-11-28 08:00:00;1013.83;20.41;0.0;7.852
7953;-42.75;-14.25;6.47;94.41;2017-11-28 09:00:00;1014.19;20.17;0.0;7.855
7954;-42.75;-14.25;5.44;98.86;2017-11-28 10:00:00;1014.97;25.69;0.0;7.66
7955;-42.75;-14.25;5.43;95.9;2017-11-28 11:00:00;1014.97;26.25;0.0;7.132
7956;-42.75;-14.25;5.24;93.41;2017-11-28 12:00:00;1014.87;26.5;0.0;5.893
7957;-42.75;-14.25;4.6;94.6;2017-11-28 13:00:00;1014.14;26.86;0.0;6.476
7958;-42.75;-14.25;3.92;104.6;2017-11-28 14:00:00;1013.48;27.23;0.0;6.72
7959;-42.75;-14.25;3.55;110.07;2017-11-28 15:00:00;1012.58;33.14;0.0;6.583
7960;-42.75;-14.25;3.49;109.68;2017-11-28 16:00:00;1010.97;33.42;0.0;6.348
7961;-42.75;-14.25;3.37;108.35;2017-11-28 17:00:00;1009.92;33.47;0.0;6.07
7962;-42.75;-14.25;3.33;112.33;2017-11-28 18:00:00;1009.08;33.44;0.0;7.098
7963;-42.75;-14.25;3.49;109.72;2017-11-28 19:00:00;1009.18;33.43;0.0;8.588
7964;-42.75;-14.25;4.05;97.07;2017-11-28 20:00:00;1009.04;33.22;0.0;8.302
7965;-42.75;-14.25;4.95;86.32;2017-11-28 21:00:00;1009.63;30.9;0.0;8.408
7966;-42.75;-14.25;6.03;81.17;2017-11-28 22:00:00;1010.45;27.75;0.0;8.314
7967;-42.75;-14.25;6.36;75.59;2017-11-28 23:00:00;1010.82;27.12;0.0;9.008
7968;-42.75;-14.25;6.37;71.61;2017-11-29 00:00:00;1011.55;26.62;0.0;8.296
7969;-42.75;-14.25;5.9;70.58;2017-11-29 01:00:00;1011.88;26.1;0.0;7.16
7970;-42.75;-14.25;6.33;76.9;2017-11-29 02:00:00;1011.61;26.17;0.0;5.847
7971;-42.75;-14.25;7.11;83.08;2017-11-29 03:00:00;1011.23;24.64;0.0;6.445
7972;-42.75;-14.25;7.35;89.25;2017-11-29 04:00:00;1011.02;23.78;0.0;6.194
7973;-42.75;-14.25;7.1;90.83;2017-11-29 05:00:00;1010.7;22.64;0.0;7.068
7974;-42.75;-14.25;6.8;91.75;2017-11-29 06:00:00;1010.65;21.99;0.0;6.805
7975;-42.75;-14.25;6.67;94.05;2017-11-29 07:00:00;1010.98;21.66;0.0;5.712
7976;-42.75;-14.25;6.59;96.52;2017-11-29 08:00:00;1011.63;20.99;0.0;5.82
7977;-42.75;-14.25;6.51;98.88;2017-11-29 09:00:00;1012.15;21.05;0.0;5.3
7978;-42.75;-14.25;5.68;93.79;2017-11-29 10:00:00;1013.21;26.33;0.0;4.172
7979;-42.75;-14.25;4.84;90.3;2017-11-29 11:00:00;1013.21;26.92;0.0;3.76
7980;-42.75;-14.25;3.82;87.13;2017-11-29 12:00:00;1013.37;27.13;0.0;3.52
7981;-42.75;-14.25;2.68;77.95;2017-11-29 13:00:00;1013.19;27.63;0.0;3.205
7982;-42.75;-14.25;1.57;69.83;2017-11-29 14:00:00;1012.0;28.44;0.0;3.565
7983;-42.75;-14.25;0.33;54.9;2017-11-29 15:00:00;1010.74;32.91;0.0;4.524
7984;-42.75;-14.25;0.74;176.05;2017-11-29 16:00:00;1009.62;33.19;0.0;4.917
7985;-42.75;-14.25;1.3;164.51;2017-11-29 17:00:00;1008.32;32.97;0.0;5.515
7986;-42.75;-14.25;1.65;152.73;2017-11-29 18:00:00;1007.49;33.38;0.0;5.544
7987;-42.75;-14.25;1.79;139.56;2017-11-29 19:00:00;1007.04;33.24;0.0;8.394
7988;-42.75;-14.25;2.67;120.95;2017-11-29 20:00:00;1007.04;33.31;0.0;8.322
7989;-42.75;-14.25;4.31;104.28;2017-11-29 21:00:00;1006.96;31.93;0.0;9.255
7990;-42.75;-14.25;5.28;95.99;2017-11-29 22:00:00;1007.81;27.08;0.0;8.908
7991;-42.75;-14.25;5.86;99.26;2017-11-29 23:00:00;1008.88;27.28;0.0;9.61
7992;-42.75;-14.25;5.88;105.39;2017-11-30 00:00:00;1009.4;27.14;0.0;8.955
7993;-42.75;-14.25;6.35;103.23;2017-11-30 01:00:00;1009.76;26.59;0.0;7.842
7994;-42.75;-14.25;7.55;101.12;2017-11-30 02:00:00;1009.34;26.91;0.0;6.973
7995;-42.75;-14.25;8.29;100.61;2017-11-30 03:00:00;1009.32;25.95;0.0;7.782
7996;-42.75;-14.25;8.56;98.46;2017-11-30 04:00:00;1009.25;25.2;0.0;7.598
7997;-42.75;-14.25;8.77;94.12;2017-11-30 05:00:00;1009.33;23.86;0.0;7.593
7998;-42.75;-14.25;8.02;93.59;2017-11-30 06:00:00;1009.36;23.18;0.0;7.048
7999;-42.75;-14.25;7.76;94.46;2017-11-30 07:00:00;1010.31;22.53;0.0;6.395
8000;-42.75;-14.25;7.81;95.38;2017-11-30 08:00:00;1010.79;22.17;0.0;5.361
8001;-42.75;-14.25;7.62;95.22;2017-11-30 09:00:00;1011.48;22.12;0.0;6.114
8002;-42.75;-14.25;7.91;92.96;2017-11-30 10:00:00;1012.19;25.34;0.0;5.595
8003;-42.75;-14.25;6.55;88.78;2017-11-30 11:00:00;1012.81;25.69;0.0;5.456
8004;-42.75;-14.25;5.53;86.65;2017-11-30 12:00:00;1012.73;26.06;0.0;5.607
8005;-42.75;-14.25;4.59;84.7;2017-11-30 13:00:00;1012.77;26.92;0.0;6.762
8006;-42.75;-14.25;3.42;79.95;2017-11-30 14:00:00;1012.38;27.27;0.0;8.424
8007;-42.75;-14.25;2.09;78.27;2017-11-30 15:00:00;1011.69;29.79;0.04;4.763
8008;-42.75;-14.25;0.69;85.09;2017-11-30 16:00:00;1010.1;29.74;0.02;3.23
8009;-42.75;-14.25;0.63;299.94;2017-11-30 17:00:00;1009.46;28.5;0.36;2.905
8010;-42.75;-14.25;1.16;283.9;2017-11-30 18:00:00;1008.83;28.09;0.03;3.32
8011;-42.75;-14.25;1.05;197.7;2017-11-30 19:00:00;1008.91;26.37;0.73;3.792
8012;-42.75;-14.25;1.59;156.85;2017-11-30 20:00:00;1008.89;26.88;0.66;4.677
8013;-42.75;-14.25;1.95;106.26;2017-11-30 21:00:00;1009.48;26.5;0.03;4.808
8014;-42.75;-14.25;2.42;95.4;2017-11-30 22:00:00;1009.31;24.76;0.01;4.122
8015;-42.75;-14.25;2.57;99.9;2017-11-30 23:00:00;1009.76;25.0;0.0;4.157
8016;-42.75;-14.25;2.54;101.96;2017-12-01 00:00:00;1010.7;24.82;0.0;4.594
8017;-42.75;-14.25;2.6;94.68;2017-12-01 01:00:00;1011.16;24.59;0.0;4.482
8018;-42.75;-14.25;2.65;94.12;2017-12-01 02:00:00;1010.74;23.81;0.01;4.525
8019;-42.75;-14.25;2.47;93.59;2017-12-01 03:00:00;1010.9;22.22;0.14;4.195
8020;-42.75;-14.25;2.19;101.08;2017-12-01 04:00:00;1010.28;22.04;0.19;3.65
8021;-42.75;-14.25;2.03;103.7;2017-12-01 05:00:00;1009.88;21.68;0.12;3.377
8022;-42.75;-14.25;1.69;98.02;2017-12-01 06:00:00;1009.77;20.94;0.15;3.688
8023;-42.75;-14.25;1.84;96.07;2017-12-01 07:00:00;1010.33;20.56;0.49;3.878
8024;-42.75;-14.25;2.28;94.3;2017-12-01 08:00:00;1010.78;20.73;0.46;3.402
8025;-42.75;-14.25;2.61;93.2;2017-12-01 09:00:00;1011.47;20.84;0.64;2.972
8026;-42.75;-14.25;2.3;94.22;2017-12-01 10:00:00;1012.39;24.87;0.09;4.01
8027;-42.75;-14.25;3.09;87.01;2017-12-01 11:00:00;1012.84;24.95;0.02;4.4
8028;-42.75;-14.25;2.48;90.32;2017-12-01 12:00:00;1013.36;25.25;0.03;4.438
8029;-42.75;-14.25;2.32;86.26;2017-12-01 13:00:00;1013.77;26.5;0.02;4.504
8030;-42.75;-14.25;2.28;79.93;2017-12-01 14:00:00;1013.0;26.59;0.02;4.245
8031;-42.75;-14.25;1.74;96.74;2017-12-01 15:00:00;1011.82;29.35;0.02;2.502
8032;-42.75;-14.25;1.38;108.37;2017-12-01 16:00:00;1010.64;28.97;0.06;4.7
8033;-42.75;-14.25;0.75;55.17;2017-12-01 17:00:00;1009.19;28.26;0.28;4.624
8034;-42.75;-14.25;0.78;352.7;2017-12-01 18:00:00;1009.02;27.74;0.52;4.382
8035;-42.75;-14.25;0.54;9.73;2017-12-01 19:00:00;1009.02;27.11;2.7;5.248
8036;-42.75;-14.25;0.85;108.68;2017-12-01 20:00:00;1009.31;27.27;0.59;4.203
8037;-42.75;-14.25;1.68;101.02;2017-12-01 21:00:00;1010.02;27.05;0.23;2.676
8038;-42.75;-14.25;2.07;73.68;2017-12-01 22:00:00;1010.59;24.43;0.61;3.194
8039;-42.75;-14.25;1.68;45.85;2017-12-01 23:00:00;1011.55;24.06;1.01;1.324
8040;-42.75;-14.25;1.52;27.42;2017-12-02 00:00:00;1012.66;23.76;1.11;2.52
8041;-42.75;-14.25;1.15;17.6;2017-12-02 01:00:00;1013.22;23.64;0.74;3.34
8042;-42.75;-14.25;0.56;0.9;2017-12-02 02:00:00;1013.1;23.27;1.1;3.91
8043;-42.75;-14.25;0.22;83.67;2017-12-02 03:00:00;1012.68;22.04;1.3;5.408
8044;-42.75;-14.25;1.0;83.32;2017-12-02 04:00:00;1011.98;22.05;1.14;3.492
8045;-42.75;-14.25;1.3;48.23;2017-12-02 05:00:00;1011.5;21.99;0.89;3.615
8046;-42.75;-14.25;1.29;35.7;2017-12-02 06:00:00;1011.45;21.52;0.64;2.544
8047;-42.75;-14.25;1.49;21.56;2017-12-02 07:00:00;1011.75;21.49;0.67;3.025
8048;-42.75;-14.25;1.86;15.74;2017-12-02 08:00:00;1011.98;21.57;0.73;2.444
8049;-42.75;-14.25;1.99;29.44;2017-12-02 09:00:00;1012.64;21.52;0.65;3.454
8050;-42.75;-14.25;1.55;18.13;2017-12-02 10:00:00;1013.47;22.42;0.37;4.82
8051;-42.75;-14.25;0.23;79.64;2017-12-02 11:00:00;1014.33;22.68;0.12;3.852
8052;-42.75;-14.25;0.61;33.83;2017-12-02 12:00:00;1014.95;23.6;0.03;2.228
8053;-42.75;-14.25;1.15;17.22;2017-12-02 13:00:00;1014.92;23.91;0.01;1.242
8054;-42.75;-14.25;1.86;355.17;2017-12-02 14:00:00;1014.62;24.25;0.01;2.118
8055;-42.75;-14.25;2.14;354.44;2017-12-02 15:00:00;1014.25;26.47;0.02;2.055
8056;-42.75;-14.25;2.32;2.98;2017-12-02 16:00:00;1013.12;26.6;0.03;2.744
8057;-42.75;-14.25;2.39;8.91;2017-12-02 17:00:00;1012.42;24.04;1.1;3.042
8058;-42.75;-14.25;2.32;3.93;2017-12-02 18:00:00;1011.81;24.18;0.2;3.13
8059;-42.75;-14.25;1.6;39.59;2017-12-02 19:00:00;1011.27;24.69;0.33;3.935
8060;-42.75;-14.25;1.7;62.3;2017-12-02 20:00:00;1011.08;25.17;0.23;4.467
8061;-42.75;-14.25;2.04;99.16;2017-12-02 21:00:00;1011.5;24.31;0.48;4.19
8062;-42.75;-14.25;1.5;107.67;2017-12-02 22:00:00;1012.0;23.52;0.33;3.608
8063;-42.75;-14.25;2.32;101.13;2017-12-02 23:00:00;1012.77;23.19;0.35;4.245
8064;-42.75;-14.25;2.56;109.2;2017-12-03 00:00:00;1013.58;23.11;0.25;5.126
8065;-42.75;-14.25;2.81;102.49;2017-12-03 01:00:00;1013.78;23.05;0.45;4.805
8066;-42.75;-14.25;3.25;105.49;2017-12-03 02:00:00;1013.47;22.99;0.47;5.852
8067;-42.75;-14.25;3.56;103.75;2017-12-03 03:00:00;1013.09;21.77;0.46;6.098
8068;-42.75;-14.25;3.19;93.68;2017-12-03 04:00:00;1012.35;21.82;1.36;5.063
8069;-42.75;-14.25;2.96;94.11;2017-12-03 05:00:00;1011.6;21.46;0.27;5.315
8070;-42.75;-14.25;3.05;89.29;2017-12-03 06:00:00;1011.08;21.43;0.17;4.842
8071;-42.75;-14.25;3.01;93.93;2017-12-03 07:00:00;1011.36;21.56;0.0;4.815
8072;-42.75;-14.25;3.14;101.45;2017-12-03 08:00:00;1011.86;21.67;0.0;4.616
8073;-42.75;-14.25;3.58;95.38;2017-12-03 09:00:00;1012.41;21.8;0.0;4.513
8074;-42.75;-14.25;2.75;92.27;2017-12-03 10:00:00;1013.19;24.83;0.0;4.535
8075;-42.75;-14.25;2.87;87.24;2017-12-03 11:00:00;1013.19;25.34;0.0;4.497
8076;-42.75;-14.25;2.56;79.35;2017-12-03 12:00:00;1013.31;26.23;0.0;5.0
8077;-42.75;-14.25;1.75;64.82;2017-12-03 13:00:00;1012.77;26.42;0.01;4.573
8078;-42.75;-14.25;0.9;31.26;2017-12-03 14:00:00;1012.29;27.51;0.01;4.088
8079;-42.75;-14.25;0.84;322.91;2017-12-03 15:00:00;1011.64;30.07;0.01;7.468
8080;-42.75;-14.25;1.18;331.84;2017-12-03 16:00:00;1010.83;29.92;0.01;4.415
8081;-42.75;-14.25;1.29;27.96;2017-12-03 17:00:00;1010.5;26.99;1.94;2.585
8082;-42.75;-14.25;3.48;69.73;2017-12-03 18:00:00;1009.92;26.99;1.5;2.563
8083;-42.75;-14.25;3.69;77.44;2017-12-03 19:00:00;1010.15;27.19;0.39;2.468
8084;-42.75;-14.25;2.84;78.27;2017-12-03 20:00:00;1009.97;27.31;0.2;2.82
8085;-42.75;-14.25;2.55;64.13;2017-12-03 21:00:00;1010.69;25.42;0.03;4.208
8086;-42.75;-14.25;1.35;96.39;2017-12-03 22:00:00;1010.04;24.33;0.2;5.045
8087;-42.75;-14.25;1.11;90.8;2017-12-03 23:00:00;1011.73;24.11;0.05;2.534
8088;-42.75;-14.25;1.59;122.57;2017-12-04 00:00:00;1011.45;23.97;0.0;2.882
8089;-42.75;-14.25;2.65;116.63;2017-12-04 01:00:00;1012.11;24.03;0.0;4.423
8090;-42.75;-14.25;2.33;100.04;2017-12-04 02:00:00;1012.07;23.7;0.0;4.184
8091;-42.75;-14.25;1.85;105.52;2017-12-04 03:00:00;1011.65;22.54;0.0;3.503
8092;-42.75;-14.25;2.06;109.5;2017-12-04 04:00:00;1011.37;22.68;0.0;3.602
8093;-42.75;-14.25;2.1;100.27;2017-12-04 05:00:00;1010.65;22.09;0.0;2.748
8094;-42.75;-14.25;2.03;91.85;2017-12-04 06:00:00;1010.5;22.2;0.0;2.442
8095;-42.75;-14.25;1.93;92.5;2017-12-04 07:00:00;1010.86;22.31;0.0;2.479
8096;-42.75;-14.25;1.86;98.24;2017-12-04 08:00:00;1011.37;22.19;0.0;2.322
8097;-42.75;-14.25;2.2;105.75;2017-12-04 09:00:00;1011.82;22.28;0.0;3.408
8098;-42.75;-14.25;1.56;107.07;2017-12-04 10:00:00;1012.65;26.58;0.0;2.996
8099;-42.75;-14.25;1.3;79.35;2017-12-04 11:00:00;1012.37;27.08;0.0;3.232
8100;-42.75;-14.25;1.22;32.0;2017-12-04 12:00:00;1012.58;26.85;0.0;2.275
8101;-42.75;-14.25;1.27;357.2;2017-12-04 13:00:00;1012.47;27.27;0.0;2.383
8102;-42.75;-14.25;1.19;305.96;2017-12-04 14:00:00;1012.04;27.49;0.01;2.322
8103;-42.75;-14.25;1.39;294.03;2017-12-04 15:00:00;1011.77;30.49;0.02;1.543
8104;-42.75;-14.25;1.6;307.71;2017-12-04 16:00:00;1010.61;31.7;0.02;2.422
8105;-42.75;-14.25;1.91;309.07;2017-12-04 17:00:00;1009.38;30.95;0.02;2.378
8106;-42.75;-14.25;1.55;300.28;2017-12-04 18:00:00;1008.77;31.25;0.02;2.71
8107;-42.75;-14.25;1.19;241.73;2017-12-04 19:00:00;1008.25;30.64;0.47;2.532
8108;-42.75;-14.25;2.62;179.0;2017-12-04 20:00:00;1009.05;29.8;1.04;2.38
8109;-42.75;-14.25;3.64;170.44;2017-12-04 21:00:00;1009.99;28.8;0.46;1.704
8110;-42.75;-14.25;3.24;159.31;2017-12-04 22:00:00;1010.73;24.52;0.07;2.48
8111;-42.75;-14.25;2.93;175.84;2017-12-04 23:00:00;1011.22;24.55;0.0;2.657
8112;-42.75;-14.25;2.78;166.89;2017-12-05 00:00:00;1011.62;24.46;0.0;4.464
8113;-42.75;-14.25;2.54;166.04;2017-12-05 01:00:00;1012.05;24.29;0.0;5.424
8114;-42.75;-14.25;2.22;161.62;2017-12-05 02:00:00;1011.89;23.89;0.0;5.792
8115;-42.75;-14.25;2.17;147.71;2017-12-05 03:00:00;1011.5;23.06;0.0;5.425
8116;-42.75;-14.25;2.59;133.96;2017-12-05 04:00:00;1011.4;23.29;0.0;5.187
8117;-42.75;-14.25;2.45;127.3;2017-12-05 05:00:00;1011.12;23.19;0.0;5.37
8118;-42.75;-14.25;1.74;118.86;2017-12-05 06:00:00;1010.88;22.62;0.0;5.256
8119;-42.75;-14.25;1.12;107.08;2017-12-05 07:00:00;1011.39;22.34;0.0;4.59
