;index;Longitude;Latitude;Data;Temperatura_Verif
450;450;-42.75;-14.25;2017-01-19 18:00:00;26.383
451;451;-42.75;-14.25;2017-01-19 19:00:00;26.367
452;452;-42.75;-14.25;2017-01-19 20:00:00;25.383
453;453;-42.75;-14.25;2017-01-19 21:00:00;24.284
454;454;-42.75;-14.25;2017-01-19 22:00:00;23.184
455;455;-42.75;-14.25;2017-01-19 23:00:00;22.166
456;456;-42.75;-14.25;2017-01-20 00:00:00;20.5
457;457;-42.75;-14.25;2017-01-20 01:00:00;19.367
458;458;-42.75;-14.25;2017-01-20 02:00:00;18.217
459;459;-42.75;-14.25;2017-01-20 03:00:00;17.483
460;460;-42.75;-14.25;2017-01-20 04:00:00;16.683
461;461;-42.75;-14.25;2017-01-20 05:00:00;16.117
462;462;-42.75;-14.25;2017-01-20 06:00:00;15.934
463;463;-42.75;-14.25;2017-01-20 07:00:00;16.933
464;464;-42.75;-14.25;2017-01-20 08:00:00;18.034
465;465;-42.75;-14.25;2017-01-20 09:00:00;19.1
466;466;-42.75;-14.25;2017-01-20 10:00:00;20.316
467;467;-42.75;-14.25;2017-01-20 11:00:00;21.55
468;468;-42.75;-14.25;2017-01-20 12:00:00;22.734
469;469;-42.75;-14.25;2017-01-20 13:00:00;24.067
470;470;-42.75;-14.25;2017-01-20 14:00:00;25.166
471;471;-42.75;-14.25;2017-01-20 15:00:00;26.466
472;472;-42.75;-14.25;2017-01-20 16:00:00;26.883
473;473;-42.75;-14.25;2017-01-20 17:00:00;27.133
474;474;-42.75;-14.25;2017-01-20 18:00:00;25.966
475;475;-42.75;-14.25;2017-01-20 19:00:00;25.317
476;476;-42.75;-14.25;2017-01-20 20:00:00;24.75
477;477;-42.75;-14.25;2017-01-20 21:00:00;23.983
478;478;-42.75;-14.25;2017-01-20 22:00:00;23.034
479;479;-42.75;-14.25;2017-01-20 23:00:00;21.95
480;480;-42.75;-14.25;2017-01-21 00:00:00;20.667
481;481;-42.75;-14.25;2017-01-21 01:00:00;19.7
482;482;-42.75;-14.25;2017-01-21 02:00:00;18.867
483;483;-42.75;-14.25;2017-01-21 03:00:00;18.334
484;484;-42.75;-14.25;2017-01-21 04:00:00;17.717
485;485;-42.75;-14.25;2017-01-21 05:00:00;16.967
486;486;-42.75;-14.25;2017-01-21 06:00:00;16.584
487;487;-42.75;-14.25;2017-01-21 07:00:00;17.234
488;488;-42.75;-14.25;2017-01-21 08:00:00;18.216
489;489;-42.75;-14.25;2017-01-21 09:00:00;19.533
490;490;-42.75;-14.25;2017-01-21 10:00:00;20.85
491;491;-42.75;-14.25;2017-01-21 11:00:00;22.334
492;492;-42.75;-14.25;2017-01-21 12:00:00;23.7
493;493;-42.75;-14.25;2017-01-21 13:00:00;24.883
494;494;-42.75;-14.25;2017-01-21 14:00:00;26.184
495;495;-42.75;-14.25;2017-01-21 15:00:00;26.9
496;496;-42.75;-14.25;2017-01-21 16:00:00;27.25
497;497;-42.75;-14.25;2017-01-21 17:00:00;27.216
498;498;-42.75;-14.25;2017-01-21 18:00:00;26.5
499;499;-42.75;-14.25;2017-01-21 19:00:00;25.766
500;500;-42.75;-14.25;2017-01-21 20:00:00;25.084
501;501;-42.75;-14.25;2017-01-21 21:00:00;23.633
502;502;-42.75;-14.25;2017-01-21 22:00:00;22.1
503;503;-42.75;-14.25;2017-01-21 23:00:00;21.15
504;504;-42.75;-14.25;2017-01-22 00:00:00;20.367
505;505;-42.75;-14.25;2017-01-22 01:00:00;19.566
506;506;-42.75;-14.25;2017-01-22 02:00:00;18.6
507;507;-42.75;-14.25;2017-01-22 03:00:00;17.75
508;508;-42.75;-14.25;2017-01-22 04:00:00;17.1
509;509;-42.75;-14.25;2017-01-22 05:00:00;16.517
510;510;-42.75;-14.25;2017-01-22 06:00:00;16.316
511;511;-42.75;-14.25;2017-01-22 07:00:00;17.3
512;512;-42.75;-14.25;2017-01-22 08:00:00;18.1
513;513;-42.75;-14.25;2017-01-22 09:00:00;19.334
514;514;-42.75;-14.25;2017-01-22 10:00:00;21.167
515;515;-42.75;-14.25;2017-01-22 11:00:00;22.817
516;516;-42.75;-14.25;2017-01-22 12:00:00;24.267
517;517;-42.75;-14.25;2017-01-22 13:00:00;25.7
518;518;-42.75;-14.25;2017-01-22 14:00:00;26.6
519;519;-42.75;-14.25;2017-01-22 15:00:00;27.05
520;520;-42.75;-14.25;2017-01-22 16:00:00;27.034
521;521;-42.75;-14.25;2017-01-22 17:00:00;27.834
522;522;-42.75;-14.25;2017-01-22 18:00:00;26.9
523;523;-42.75;-14.25;2017-01-22 19:00:00;26.4
524;524;-42.75;-14.25;2017-01-22 20:00:00;26.117
525;525;-42.75;-14.25;2017-01-22 21:00:00;25.817
526;526;-42.75;-14.25;2017-01-22 22:00:00;25.3
527;527;-42.75;-14.25;2017-01-22 23:00:00;23.083
528;528;-42.75;-14.25;2017-01-23 00:00:00;21.416
529;529;-42.75;-14.25;2017-01-23 01:00:00;19.9
530;530;-42.75;-14.25;2017-01-23 02:00:00;18.883
531;531;-42.75;-14.25;2017-01-23 03:00:00;18.05
532;532;-42.75;-14.25;2017-01-23 04:00:00;17.25
533;533;-42.75;-14.25;2017-01-23 05:00:00;16.833
534;534;-42.75;-14.25;2017-01-23 06:00:00;16.55
535;535;-42.75;-14.25;2017-01-23 07:00:00;17.15
536;536;-42.75;-14.25;2017-01-23 08:00:00;18.333
537;537;-42.75;-14.25;2017-01-23 09:00:00;19.883
538;538;-42.75;-14.25;2017-01-23 10:00:00;21.6
539;539;-42.75;-14.25;2017-01-23 11:00:00;23.684
540;540;-42.75;-14.25;2017-01-23 12:00:00;24.3
541;541;-42.75;-14.25;2017-01-23 13:00:00;24.916
542;542;-42.75;-14.25;2017-01-23 14:00:00;25.75
543;543;-42.75;-14.25;2017-01-23 15:00:00;26.667
544;544;-42.75;-14.25;2017-01-23 16:00:00;27.05
545;545;-42.75;-14.25;2017-01-23 17:00:00;26.984
546;546;-42.75;-14.25;2017-01-23 18:00:00;26.334
547;547;-42.75;-14.25;2017-01-23 19:00:00;25.75
548;548;-42.75;-14.25;2017-01-23 20:00:00;25.533
549;549;-42.75;-14.25;2017-01-23 21:00:00;25.233
550;550;-42.75;-14.25;2017-01-23 22:00:00;24.266
551;551;-42.75;-14.25;2017-01-23 23:00:00;23.416
552;552;-42.75;-14.25;2017-01-24 00:00:00;21.516
553;553;-42.75;-14.25;2017-01-24 01:00:00;20.317
554;554;-42.75;-14.25;2017-01-24 02:00:00;19.05
555;555;-42.75;-14.25;2017-01-24 03:00:00;18.117
556;556;-42.75;-14.25;2017-01-24 04:00:00;17.45
557;557;-42.75;-14.25;2017-01-24 05:00:00;17.083
558;558;-42.75;-14.25;2017-01-24 06:00:00;17.133
559;559;-42.75;-14.25;2017-01-24 07:00:00;17.817
560;560;-42.75;-14.25;2017-01-24 08:00:00;18.933
561;561;-42.75;-14.25;2017-01-24 09:00:00;19.966
562;562;-42.75;-14.25;2017-01-24 10:00:00;21.3
563;563;-42.75;-14.25;2017-01-24 11:00:00;22.8
564;564;-42.75;-14.25;2017-01-24 12:00:00;24.05
565;565;-42.75;-14.25;2017-01-24 13:00:00;25.266
566;566;-42.75;-14.25;2017-01-24 14:00:00;25.934
567;567;-42.75;-14.25;2017-01-24 15:00:00;26.584
568;568;-42.75;-14.25;2017-01-24 16:00:00;26.766
569;569;-42.75;-14.25;2017-01-24 17:00:00;26.766
570;570;-42.75;-14.25;2017-01-24 18:00:00;26.267
571;571;-42.75;-14.25;2017-01-24 19:00:00;25.983
572;572;-42.75;-14.25;2017-01-24 20:00:00;25.167
573;573;-42.75;-14.25;2017-01-24 21:00:00;24.684
574;574;-42.75;-14.25;2017-01-24 22:00:00;24.25
575;575;-42.75;-14.25;2017-01-24 23:00:00;22.266
576;576;-42.75;-14.25;2017-01-25 00:00:00;20.716
577;577;-42.75;-14.25;2017-01-25 01:00:00;19.684
578;578;-42.75;-14.25;2017-01-25 02:00:00;18.616
579;579;-42.75;-14.25;2017-01-25 03:00:00;17.784
580;580;-42.75;-14.25;2017-01-25 04:00:00;17.166
581;581;-42.75;-14.25;2017-01-25 05:00:00;16.784
582;582;-42.75;-14.25;2017-01-25 06:00:00;16.684
583;583;-42.75;-14.25;2017-01-25 07:00:00;16.933
584;584;-42.75;-14.25;2017-01-25 08:00:00;17.883
585;585;-42.75;-14.25;2017-01-25 09:00:00;19.817
586;586;-42.75;-14.25;2017-01-25 10:00:00;21.35
587;587;-42.75;-14.25;2017-01-25 11:00:00;23.184
588;588;-42.75;-14.25;2017-01-25 12:00:00;24.316
589;589;-42.75;-14.25;2017-01-25 13:00:00;25.9
590;590;-42.75;-14.25;2017-01-25 14:00:00;26.65
591;591;-42.75;-14.25;2017-01-25 15:00:00;27.267
592;592;-42.75;-14.25;2017-01-25 16:00:00;27.55
593;593;-42.75;-14.25;2017-01-25 17:00:00;27.167
594;594;-42.75;-14.25;2017-01-25 18:00:00;26.467
595;595;-42.75;-14.25;2017-01-25 19:00:00;26.216
596;596;-42.75;-14.25;2017-01-25 20:00:00;25.9
597;597;-42.75;-14.25;2017-01-25 21:00:00;24.9
598;598;-42.75;-14.25;2017-01-25 22:00:00;22.784
599;599;-42.75;-14.25;2017-01-25 23:00:00;21.7
600;600;-42.75;-14.25;2017-01-26 00:00:00;20.45
601;601;-42.75;-14.25;2017-01-26 01:00:00;19.067
602;602;-42.75;-14.25;2017-01-26 02:00:00;18.25
603;603;-42.75;-14.25;2017-01-26 03:00:00;17.484
604;604;-42.75;-14.25;2017-01-26 04:00:00;16.816
605;605;-42.75;-14.25;2017-01-26 05:00:00;16.25
606;606;-42.75;-14.25;2017-01-26 06:00:00;15.9
607;607;-42.75;-14.25;2017-01-26 07:00:00;16.633
608;608;-42.75;-14.25;2017-01-26 08:00:00;18.05
609;609;-42.75;-14.25;2017-01-26 09:00:00;19.9
610;610;-42.75;-14.25;2017-01-26 10:00:00;21.717
611;611;-42.75;-14.25;2017-01-26 11:00:00;23.383
612;612;-42.75;-14.25;2017-01-26 12:00:00;24.95
613;613;-42.75;-14.25;2017-01-26 13:00:00;26.383
614;614;-42.75;-14.25;2017-01-26 14:00:00;27.617
615;615;-42.75;-14.25;2017-01-26 15:00:00;28.1
616;616;-42.75;-14.25;2017-01-26 16:00:00;28.8
617;617;-42.75;-14.25;2017-01-26 17:00:00;28.416
618;618;-42.75;-14.25;2017-01-26 18:00:00;27.6
619;619;-42.75;-14.25;2017-01-26 19:00:00;27.217
620;620;-42.75;-14.25;2017-01-26 20:00:00;26.5
621;621;-42.75;-14.25;2017-01-26 21:00:00;26.35
622;622;-42.75;-14.25;2017-01-26 22:00:00;25.117
623;623;-42.75;-14.25;2017-01-26 23:00:00;23.284
624;624;-42.75;-14.25;2017-01-27 00:00:00;21.684
625;625;-42.75;-14.25;2017-01-27 01:00:00;20.083
626;626;-42.75;-14.25;2017-01-27 02:00:00;18.916
627;627;-42.75;-14.25;2017-01-27 03:00:00;18.316
628;628;-42.75;-14.25;2017-01-27 04:00:00;17.234
629;629;-42.75;-14.25;2017-01-27 05:00:00;16.316
630;630;-42.75;-14.25;2017-01-27 06:00:00;15.833
631;631;-42.75;-14.25;2017-01-27 07:00:00;16.566
632;632;-42.75;-14.25;2017-01-27 08:00:00;18.084
633;633;-42.75;-14.25;2017-01-27 09:00:00;19.734
634;634;-42.75;-14.25;2017-01-27 10:00:00;21.367
635;635;-42.75;-14.25;2017-01-27 11:00:00;22.8
636;636;-42.75;-14.25;2017-01-27 12:00:00;24.383
637;637;-42.75;-14.25;2017-01-27 13:00:00;25.65
638;638;-42.75;-14.25;2017-01-27 14:00:00;27.05
639;639;-42.75;-14.25;2017-01-27 15:00:00;27.984
640;640;-42.75;-14.25;2017-01-27 16:00:00;28.5
641;641;-42.75;-14.25;2017-01-27 17:00:00;28.2
642;642;-42.75;-14.25;2017-01-27 18:00:00;27.433
643;643;-42.75;-14.25;2017-01-27 19:00:00;26.85
644;644;-42.75;-14.25;2017-01-27 20:00:00;26.2
645;645;-42.75;-14.25;2017-01-27 21:00:00;24.934
646;646;-42.75;-14.25;2017-01-27 22:00:00;23.317
647;647;-42.75;-14.25;2017-01-27 23:00:00;22.567
648;648;-42.75;-14.25;2017-01-28 00:00:00;21.5
649;649;-42.75;-14.25;2017-01-28 01:00:00;20.483
650;650;-42.75;-14.25;2017-01-28 02:00:00;19.6
651;651;-42.75;-14.25;2017-01-28 03:00:00;18.7
652;652;-42.75;-14.25;2017-01-28 04:00:00;18.05
653;653;-42.75;-14.25;2017-01-28 05:00:00;17.283
654;654;-42.75;-14.25;2017-01-28 06:00:00;17.133
655;655;-42.75;-14.25;2017-01-28 07:00:00;18.117
656;656;-42.75;-14.25;2017-01-28 08:00:00;18.683
657;657;-42.75;-14.25;2017-01-28 09:00:00;19.716
658;658;-42.75;-14.25;2017-01-28 10:00:00;20.867
659;659;-42.75;-14.25;2017-01-28 11:00:00;22.117
660;660;-42.75;-14.25;2017-01-28 12:00:00;23.2
661;661;-42.75;-14.25;2017-01-28 13:00:00;23.916
662;662;-42.75;-14.25;2017-01-28 14:00:00;24.234
663;663;-42.75;-14.25;2017-01-28 15:00:00;25.034
664;664;-42.75;-14.25;2017-01-28 16:00:00;25.666
665;665;-42.75;-14.25;2017-01-28 17:00:00;25.467
666;666;-42.75;-14.25;2017-01-28 18:00:00;24.8
667;667;-42.75;-14.25;2017-01-28 19:00:00;24.183
668;668;-42.75;-14.25;2017-01-28 20:00:00;23.9
669;669;-42.75;-14.25;2017-01-28 21:00:00;23.2
670;670;-42.75;-14.25;2017-01-28 22:00:00;22.133
671;671;-42.75;-14.25;2017-01-28 23:00:00;21.3
672;672;-42.75;-14.25;2017-01-29 00:00:00;20.234
673;673;-42.75;-14.25;2017-01-29 01:00:00;19.234
674;674;-42.75;-14.25;2017-01-29 02:00:00;18.15
675;675;-42.75;-14.25;2017-01-29 03:00:00;17.383
676;676;-42.75;-14.25;2017-01-29 04:00:00;16.883
677;677;-42.75;-14.25;2017-01-29 05:00:00;16.5
678;678;-42.75;-14.25;2017-01-29 06:00:00;16.333
679;679;-42.75;-14.25;2017-01-29 07:00:00;16.916
680;680;-42.75;-14.25;2017-01-29 08:00:00;17.817
681;681;-42.75;-14.25;2017-01-29 09:00:00;19.083
682;682;-42.75;-14.25;2017-01-29 10:00:00;20.25
683;683;-42.75;-14.25;2017-01-29 11:00:00;21.45
684;684;-42.75;-14.25;2017-01-29 12:00:00;23.183
685;685;-42.75;-14.25;2017-01-29 13:00:00;24.517
686;686;-42.75;-14.25;2017-01-29 14:00:00;25.2
687;687;-42.75;-14.25;2017-01-29 15:00:00;25.383
688;688;-42.75;-14.25;2017-01-29 16:00:00;25.35
689;689;-42.75;-14.25;2017-01-29 17:00:00;25.584
690;690;-42.75;-14.25;2017-01-29 18:00:00;24.967
691;691;-42.75;-14.25;2017-01-29 19:00:00;23.3
692;692;-42.75;-14.25;2017-01-29 20:00:00;21.816
693;693;-42.75;-14.25;2017-01-29 21:00:00;21.216
694;694;-42.75;-14.25;2017-01-29 22:00:00;20.5
695;695;-42.75;-14.25;2017-01-29 23:00:00;20.483
696;696;-42.75;-14.25;2017-01-30 00:00:00;19.65
697;697;-42.75;-14.25;2017-01-30 01:00:00;18.883
698;698;-42.75;-14.25;2017-01-30 02:00:00;18.317
699;699;-42.75;-14.25;2017-01-30 03:00:00;17.784
700;700;-42.75;-14.25;2017-01-30 04:00:00;17.367
701;701;-42.75;-14.25;2017-01-30 05:00:00;17.3
702;702;-42.75;-14.25;2017-01-30 06:00:00;17.3
703;703;-42.75;-14.25;2017-01-30 07:00:00;17.534
704;704;-42.75;-14.25;2017-01-30 08:00:00;18.534
705;705;-42.75;-14.25;2017-01-30 09:00:00;19.484
706;706;-42.75;-14.25;2017-01-30 10:00:00;20.85
707;707;-42.75;-14.25;2017-01-30 11:00:00;22.3
708;708;-42.75;-14.25;2017-01-30 12:00:00;23.55
709;709;-42.75;-14.25;2017-01-30 13:00:00;24.35
710;710;-42.75;-14.25;2017-01-30 14:00:00;25.234
711;711;-42.75;-14.25;2017-01-30 15:00:00;25.967
712;712;-42.75;-14.25;2017-01-30 16:00:00;26.183
713;713;-42.75;-14.25;2017-01-30 17:00:00;26.383
714;714;-42.75;-14.25;2017-01-30 18:00:00;25.584
715;715;-42.75;-14.25;2017-01-30 19:00:00;24.666
716;716;-42.75;-14.25;2017-01-30 20:00:00;24.084
717;717;-42.75;-14.25;2017-01-30 21:00:00;22.15
718;718;-42.75;-14.25;2017-01-30 22:00:00;20.784
719;719;-42.75;-14.25;2017-01-30 23:00:00;19.967
720;720;-42.75;-14.25;2017-01-31 00:00:00;19.1
721;721;-42.75;-14.25;2017-01-31 01:00:00;18.55
722;722;-42.75;-14.25;2017-01-31 02:00:00;18.066
723;723;-42.75;-14.25;2017-01-31 03:00:00;17.666
724;724;-42.75;-14.25;2017-01-31 04:00:00;17.4
725;725;-42.75;-14.25;2017-01-31 05:00:00;16.716
726;726;-42.75;-14.25;2017-01-31 06:00:00;16.366
727;727;-42.75;-14.25;2017-01-31 07:00:00;17.35
728;728;-42.75;-14.25;2017-01-31 08:00:00;18.084
729;729;-42.75;-14.25;2017-01-31 09:00:00;19.383
730;730;-42.75;-14.25;2017-01-31 10:00:00;20.784
731;731;-42.75;-14.25;2017-01-31 11:00:00;22.367
732;732;-42.75;-14.25;2017-01-31 12:00:00;23.817
733;733;-42.75;-14.25;2017-01-31 13:00:00;25.466
734;734;-42.75;-14.25;2017-01-31 14:00:00;26.034
735;735;-42.75;-14.25;2017-01-31 15:00:00;26.45
736;736;-42.75;-14.25;2017-01-31 16:00:00;26.866
737;737;-42.75;-14.25;2017-01-31 17:00:00;26.8
738;738;-42.75;-14.25;2017-01-31 18:00:00;26.316
739;739;-42.75;-14.25;2017-01-31 19:00:00;25.984
740;740;-42.75;-14.25;2017-01-31 20:00:00;25.617
741;741;-42.75;-14.25;2017-01-31 21:00:00;25.15
742;742;-42.75;-14.25;2017-01-31 22:00:00;24.133
743;743;-42.75;-14.25;2017-01-31 23:00:00;22.15
744;744;-42.75;-14.25;2017-02-01 00:00:00;20.983
745;745;-42.75;-14.25;2017-02-01 01:00:00;19.8
746;746;-42.75;-14.25;2017-02-01 02:00:00;18.85
747;747;-42.75;-14.25;2017-02-01 03:00:00;18.016
748;748;-42.75;-14.25;2017-02-01 04:00:00;17.516
749;749;-42.75;-14.25;2017-02-01 05:00:00;16.867
750;750;-42.75;-14.25;2017-02-01 06:00:00;16.717
751;751;-42.75;-14.25;2017-02-01 07:00:00;17.75
752;752;-42.75;-14.25;2017-02-01 08:00:00;18.434
753;753;-42.75;-14.25;2017-02-01 09:00:00;19.916
754;754;-42.75;-14.25;2017-02-01 10:00:00;21.717
755;755;-42.75;-14.25;2017-02-01 11:00:00;23.266
756;756;-42.75;-14.25;2017-02-01 12:00:00;24.834
757;757;-42.75;-14.25;2017-02-01 13:00:00;26.7
758;758;-42.75;-14.25;2017-02-01 14:00:00;27.2
759;759;-42.75;-14.25;2017-02-01 15:00:00;27.65
760;760;-42.75;-14.25;2017-02-01 16:00:00;28.117
761;761;-42.75;-14.25;2017-02-01 17:00:00;28.016
762;762;-42.75;-14.25;2017-02-01 18:00:00;26.966
763;763;-42.75;-14.25;2017-02-01 19:00:00;26.466
764;764;-42.75;-14.25;2017-02-01 20:00:00;26.1
765;765;-42.75;-14.25;2017-02-01 21:00:00;25.516
766;766;-42.75;-14.25;2017-02-01 22:00:00;24.316
767;767;-42.75;-14.25;2017-02-01 23:00:00;23.367
768;768;-42.75;-14.25;2017-02-02 00:00:00;22.166
769;769;-42.75;-14.25;2017-02-02 01:00:00;20.966
770;770;-42.75;-14.25;2017-02-02 02:00:00;19.917
771;771;-42.75;-14.25;2017-02-02 03:00:00;18.9
772;772;-42.75;-14.25;2017-02-02 04:00:00;18.1
773;773;-42.75;-14.25;2017-02-02 05:00:00;17.467
774;774;-42.75;-14.25;2017-02-02 06:00:00;17.367
775;775;-42.75;-14.25;2017-02-02 07:00:00;17.7
776;776;-42.75;-14.25;2017-02-02 08:00:00;19.216
777;777;-42.75;-14.25;2017-02-02 09:00:00;21.784
778;778;-42.75;-14.25;2017-02-02 10:00:00;23.633
779;779;-42.75;-14.25;2017-02-02 11:00:00;24.884
780;780;-42.75;-14.25;2017-02-02 12:00:00;24.517
781;781;-42.75;-14.25;2017-02-02 13:00:00;26.15
782;782;-42.75;-14.25;2017-02-02 14:00:00;26.184
783;783;-42.75;-14.25;2017-02-02 15:00:00;23.25
784;784;-42.75;-14.25;2017-02-02 16:00:00;22.216
785;785;-42.75;-14.25;2017-02-02 17:00:00;23.0
786;786;-42.75;-14.25;2017-02-02 18:00:00;23.467
787;787;-42.75;-14.25;2017-02-02 19:00:00;22.35
788;788;-42.75;-14.25;2017-02-02 20:00:00;21.767
789;789;-42.75;-14.25;2017-02-02 21:00:00;21.383
790;790;-42.75;-14.25;2017-02-02 22:00:00;21.1
791;791;-42.75;-14.25;2017-02-02 23:00:00;21.284
792;792;-42.75;-14.25;2017-02-03 00:00:00;20.567
793;793;-42.75;-14.25;2017-02-03 01:00:00;18.534
794;794;-42.75;-14.25;2017-02-03 02:00:00;17.984
795;795;-42.75;-14.25;2017-02-03 03:00:00;17.966
796;796;-42.75;-14.25;2017-02-03 04:00:00;18.0
797;797;-42.75;-14.25;2017-02-03 05:00:00;18.25
798;798;-42.75;-14.25;2017-02-03 06:00:00;18.984
799;799;-42.75;-14.25;2017-02-03 07:00:00;19.133
800;800;-42.75;-14.25;2017-02-03 08:00:00;20.583
801;801;-42.75;-14.25;2017-02-03 09:00:00;22.0
802;802;-42.75;-14.25;2017-02-03 10:00:00;21.717
803;803;-42.75;-14.25;2017-02-03 11:00:00;22.4
804;804;-42.75;-14.25;2017-02-03 12:00:00;22.25
805;805;-42.75;-14.25;2017-02-03 13:00:00;19.2
806;806;-42.75;-14.25;2017-02-03 14:00:00;21.483
807;807;-42.75;-14.25;2017-02-03 15:00:00;22.6
808;808;-42.75;-14.25;2017-02-03 16:00:00;23.334
809;809;-42.75;-14.25;2017-02-03 17:00:00;23.5
810;810;-42.75;-14.25;2017-02-03 18:00:00;22.966
811;811;-42.75;-14.25;2017-02-03 19:00:00;23.167
812;812;-42.75;-14.25;2017-02-03 20:00:00;22.95
813;813;-42.75;-14.25;2017-02-03 21:00:00;21.484
814;814;-42.75;-14.25;2017-02-03 22:00:00;20.417
815;815;-42.75;-14.25;2017-02-03 23:00:00;19.183
816;816;-42.75;-14.25;2017-02-04 00:00:00;18.884
817;817;-42.75;-14.25;2017-02-04 01:00:00;18.317
818;818;-42.75;-14.25;2017-02-04 02:00:00;17.966
819;819;-42.75;-14.25;2017-02-04 03:00:00;18.0
820;820;-42.75;-14.25;2017-02-04 04:00:00;17.95
821;821;-42.75;-14.25;2017-02-04 05:00:00;18.067
822;822;-42.75;-14.25;2017-02-04 06:00:00;17.984
823;823;-42.75;-14.25;2017-02-04 07:00:00;17.883
824;824;-42.75;-14.25;2017-02-04 08:00:00;18.016
825;825;-42.75;-14.25;2017-02-04 09:00:00;18.816
826;826;-42.75;-14.25;2017-02-04 10:00:00;20.8
827;827;-42.75;-14.25;2017-02-04 11:00:00;22.167
828;828;-42.75;-14.25;2017-02-04 12:00:00;23.566
829;829;-42.75;-14.25;2017-02-04 13:00:00;24.767
830;830;-42.75;-14.25;2017-02-04 14:00:00;25.767
831;831;-42.75;-14.25;2017-02-04 15:00:00;25.633
832;832;-42.75;-14.25;2017-02-04 16:00:00;25.383
833;833;-42.75;-14.25;2017-02-04 17:00:00;25.183
834;834;-42.75;-14.25;2017-02-04 18:00:00;25.134
835;835;-42.75;-14.25;2017-02-04 19:00:00;25.15
836;836;-42.75;-14.25;2017-02-04 20:00:00;25.0
837;837;-42.75;-14.25;2017-02-04 21:00:00;24.0
838;838;-42.75;-14.25;2017-02-04 22:00:00;23.316
839;839;-42.75;-14.25;2017-02-04 23:00:00;21.15
840;840;-42.75;-14.25;2017-02-05 00:00:00;20.416
841;841;-42.75;-14.25;2017-02-05 01:00:00;19.934
842;842;-42.75;-14.25;2017-02-05 02:00:00;19.25
843;843;-42.75;-14.25;2017-02-05 03:00:00;18.633
844;844;-42.75;-14.25;2017-02-05 04:00:00;18.417
845;845;-42.75;-14.25;2017-02-05 05:00:00;18.266
846;846;-42.75;-14.25;2017-02-05 06:00:00;18.05
847;847;-42.75;-14.25;2017-02-05 07:00:00;18.166
848;848;-42.75;-14.25;2017-02-05 08:00:00;18.417
849;849;-42.75;-14.25;2017-02-05 09:00:00;19.566
850;850;-42.75;-14.25;2017-02-05 10:00:00;21.0
851;851;-42.75;-14.25;2017-02-05 11:00:00;22.034
852;852;-42.75;-14.25;2017-02-05 12:00:00;23.35
853;853;-42.75;-14.25;2017-02-05 13:00:00;24.6
854;854;-42.75;-14.25;2017-02-05 14:00:00;22.867
855;855;-42.75;-14.25;2017-02-05 15:00:00;19.684
856;856;-42.75;-14.25;2017-02-05 16:00:00;20.834
857;857;-42.75;-14.25;2017-02-05 17:00:00;21.3
858;858;-42.75;-14.25;2017-02-05 18:00:00;22.25
859;859;-42.75;-14.25;2017-02-05 19:00:00;22.75
860;860;-42.75;-14.25;2017-02-05 20:00:00;23.25
861;861;-42.75;-14.25;2017-02-05 21:00:00;22.4
862;862;-42.75;-14.25;2017-02-05 22:00:00;22.367
863;863;-42.75;-14.25;2017-02-05 23:00:00;22.166
864;864;-42.75;-14.25;2017-02-06 00:00:00;20.35
865;865;-42.75;-14.25;2017-02-06 01:00:00;19.4
866;866;-42.75;-14.25;2017-02-06 02:00:00;19.234
867;867;-42.75;-14.25;2017-02-06 03:00:00;18.917
868;868;-42.75;-14.25;2017-02-06 04:00:00;18.683
869;869;-42.75;-14.25;2017-02-06 05:00:00;18.534
870;870;-42.75;-14.25;2017-02-06 06:00:00;18.467
871;871;-42.75;-14.25;2017-02-06 07:00:00;18.034
872;872;-42.75;-14.25;2017-02-06 08:00:00;18.184
873;873;-42.75;-14.25;2017-02-06 09:00:00;18.8
874;874;-42.75;-14.25;2017-02-06 10:00:00;19.066
875;875;-42.75;-14.25;2017-02-06 11:00:00;19.384
876;876;-42.75;-14.25;2017-02-06 12:00:00;22.133
877;877;-42.75;-14.25;2017-02-06 13:00:00;23.817
878;878;-42.75;-14.25;2017-02-06 14:00:00;24.75
879;879;-42.75;-14.25;2017-02-06 15:00:00;24.2
880;880;-42.75;-14.25;2017-02-06 16:00:00;24.95
881;881;-42.75;-14.25;2017-02-06 17:00:00;24.983
882;882;-42.75;-14.25;2017-02-06 18:00:00;24.233
883;883;-42.75;-14.25;2017-02-06 19:00:00;24.0
884;884;-42.75;-14.25;2017-02-06 20:00:00;24.134
885;885;-42.75;-14.25;2017-02-06 21:00:00;24.25
886;886;-42.75;-14.25;2017-02-06 22:00:00;24.117
887;887;-42.75;-14.25;2017-02-06 23:00:00;23.9
888;888;-42.75;-14.25;2017-02-07 00:00:00;23.667
889;889;-42.75;-14.25;2017-02-07 01:00:00;21.25
890;890;-42.75;-14.25;2017-02-07 02:00:00;19.85
891;891;-42.75;-14.25;2017-02-07 03:00:00;20.084
892;892;-42.75;-14.25;2017-02-07 04:00:00;19.666
893;893;-42.75;-14.25;2017-02-07 05:00:00;18.633
894;894;-42.75;-14.25;2017-02-07 06:00:00;18.216
895;895;-42.75;-14.25;2017-02-07 07:00:00;18.266
896;896;-42.75;-14.25;2017-02-07 08:00:00;18.4
897;897;-42.75;-14.25;2017-02-07 09:00:00;18.666
898;898;-42.75;-14.25;2017-02-07 10:00:00;18.7
899;899;-42.75;-14.25;2017-02-07 11:00:00;18.716
