;Longitude;Latitude;Data;VentoC;Pressao;Temperatura;DirecaoVento
7556;-42.75;-14.25;2017-11-11 20:00:00;6.445;879.666;21.517;282.25
7557;-42.75;-14.25;2017-11-11 21:00:00;4.69;880.0;19.75;251.97
7558;-42.75;-14.25;2017-11-11 22:00:00;3.336;880.5;19.534;273.92
7559;-42.75;-14.25;2017-11-11 23:00:00;8.318;880.334;18.9;303.1
7560;-42.75;-14.25;2017-11-12 00:00:00;7.23;879.666;17.9;286.35
7561;-42.75;-14.25;2017-11-12 01:00:00;5.728;878.5;17.9;276.23
7562;-42.75;-14.25;2017-11-12 02:00:00;5.798;878.0;17.817;293.47
7563;-42.75;-14.25;2017-11-12 03:00:00;6.222;878.0;17.583;323.02
7564;-42.75;-14.25;2017-11-12 04:00:00;5.37;878.0;17.85;324.83
7565;-42.75;-14.25;2017-11-12 05:00:00;5.848;878.666;18.983;324.95
7566;-42.75;-14.25;2017-11-12 06:00:00;4.545;879.334;19.033;321.72
7567;-42.75;-14.25;2017-11-12 07:00:00;3.276;880.0;19.366;329.25
7568;-42.75;-14.25;2017-11-12 08:00:00;3.958;880.666;19.816;329.25
7569;-42.75;-14.25;2017-11-12 09:00:00;4.695;881.0;21.117;314.03
7570;-42.75;-14.25;2017-11-12 10:00:00;5.015;881.0;22.4;297.35
7571;-42.75;-14.25;2017-11-12 11:00:00;4.844;880.5;23.166;290.57
7572;-42.75;-14.25;2017-11-12 12:00:00;5.716;880.0;22.533;301.08
7573;-42.75;-14.25;2017-11-12 13:00:00;7.232;879.0;22.7;299.75
7574;-42.75;-14.25;2017-11-12 14:00:00;6.61;878.834;23.65;296.52
7575;-42.75;-14.25;2017-11-12 15:00:00;7.201;878.0;23.9;301.72
7576;-42.75;-14.25;2017-11-12 16:00:00;5.555;878.0;23.633;299.73
7577;-42.75;-14.25;2017-11-12 17:00:00;5.923;878.0;23.0;298.47
7578;-42.75;-14.25;2017-11-12 18:00:00;5.52;878.834;22.566;291.92
7579;-42.75;-14.25;2017-11-12 19:00:00;5.575;879.0;22.334;294.73
7580;-42.75;-14.25;2017-11-12 20:00:00;5.618;879.834;22.6;305.98
7581;-42.75;-14.25;2017-11-12 21:00:00;6.313;880.0;22.65;310.88
7582;-42.75;-14.25;2017-11-12 22:00:00;6.28;880.0;22.5;323.33
7583;-42.75;-14.25;2017-11-12 23:00:00;6.544;880.0;23.383;311.08
7584;-42.75;-14.25;2017-11-13 00:00:00;5.384;879.166;22.784;99.0
7585;-42.75;-14.25;2017-11-13 01:00:00;5.098;878.834;22.55;99.0
7586;-42.75;-14.25;2017-11-13 02:00:00;6.282;878.0;22.316;99.0
7587;-42.75;-14.25;2017-11-13 03:00:00;4.885;878.0;22.383;99.0
7588;-42.75;-14.25;2017-11-13 04:00:00;2.31;879.0;22.45;99.0
7589;-42.75;-14.25;2017-11-13 05:00:00;2.58;879.0;21.883;99.0
7590;-42.75;-14.25;2017-11-13 06:00:00;3.107;879.666;21.033;99.0
7591;-42.75;-14.25;2017-11-13 07:00:00;2.295;880.5;21.034;99.0
7592;-42.75;-14.25;2017-11-13 08:00:00;3.938;881.0;19.35;99.0
7593;-42.75;-14.25;2017-11-13 09:00:00;1.626;881.0;18.566;99.0
7594;-42.75;-14.25;2017-11-13 10:00:00;2.267;881.0;19.634;99.0
7595;-42.75;-14.25;2017-11-13 11:00:00;1.978;880.666;22.766;99.0
7596;-42.75;-14.25;2017-11-13 12:00:00;3.182;879.834;24.15;99.0
7597;-42.75;-14.25;2017-11-13 13:00:00;6.192;879.0;22.883;99.0
7598;-42.75;-14.25;2017-11-13 14:00:00;5.25;878.333;19.5;99.0
7599;-42.75;-14.25;2017-11-13 15:00:00;3.798;878.5;17.784;99.0
7600;-42.75;-14.25;2017-11-13 16:00:00;7.632;879.333;17.566;99.0
7601;-42.75;-14.25;2017-11-13 17:00:00;6.406;879.0;17.75;99.0
7602;-42.75;-14.25;2017-11-13 18:00:00;6.315;879.0;20.466;99.0
7603;-42.75;-14.25;2017-11-13 19:00:00;6.903;879.166;19.516;99.0
7604;-42.75;-14.25;2017-11-13 20:00:00;6.386;880.0;18.334;99.0
7605;-42.75;-14.25;2017-11-13 21:00:00;6.262;880.0;20.166;99.0
7606;-42.75;-14.25;2017-11-13 22:00:00;3.964;880.834;19.5;99.0
7607;-42.75;-14.25;2017-11-13 23:00:00;2.84;881.0;19.584;99.0
7608;-42.75;-14.25;2017-11-14 00:00:00;5.912;879.667;18.384;99.0
7609;-42.75;-14.25;2017-11-14 01:00:00;2.052;879.0;17.95;99.0
7610;-42.75;-14.25;2017-11-14 02:00:00;2.316;879.0;18.0;99.0
7611;-42.75;-14.25;2017-11-14 03:00:00;3.304;879.0;17.966;99.0
7612;-42.75;-14.25;2017-11-14 04:00:00;2.025;879.834;17.817;99.0
7613;-42.75;-14.25;2017-11-14 05:00:00;2.8;880.166;17.816;99.0
7614;-42.75;-14.25;2017-11-14 06:00:00;3.162;881.0;17.883;99.0
7615;-42.75;-14.25;2017-11-14 07:00:00;1.986;881.834;17.7;99.0
7616;-42.75;-14.25;2017-11-14 08:00:00;4.21;882.166;17.783;99.0
7617;-42.75;-14.25;2017-11-14 09:00:00;4.857;883.0;18.2;99.0
7618;-42.75;-14.25;2017-11-14 10:00:00;4.872;883.0;18.05;99.0
7619;-42.75;-14.25;2017-11-14 11:00:00;5.01;882.834;18.4;99.0
7620;-42.75;-14.25;2017-11-14 12:00:00;5.677;881.834;18.9;99.0
7621;-42.75;-14.25;2017-11-14 13:00:00;4.966;881.5;19.334;99.0
7622;-42.75;-14.25;2017-11-14 14:00:00;7.135;881.166;19.883;99.0
7623;-42.75;-14.25;2017-11-14 15:00:00;8.895;881.0;20.2;99.0
7624;-42.75;-14.25;2017-11-14 16:00:00;8.744;881.0;20.117;99.0
7625;-42.75;-14.25;2017-11-14 17:00:00;9.48;881.333;19.533;99.0
7626;-42.75;-14.25;2017-11-14 18:00:00;8.825;881.334;18.716;99.0
7627;-42.75;-14.25;2017-11-14 19:00:00;9.47;882.0;18.216;99.0
7628;-42.75;-14.25;2017-11-14 20:00:00;9.322;882.5;17.516;99.0
7629;-42.75;-14.25;2017-11-14 21:00:00;9.902;883.0;17.0;99.0
7630;-42.75;-14.25;2017-11-14 22:00:00;8.715;883.0;16.833;99.0
7631;-42.75;-14.25;2017-11-14 23:00:00;8.178;883.0;16.733;99.0
7632;-42.75;-14.25;2017-11-15 00:00:00;9.026;882.5;16.85;99.0
7633;-42.75;-14.25;2017-11-15 01:00:00;9.83;881.666;16.8;99.0
7634;-42.75;-14.25;2017-11-15 02:00:00;9.232;881.5;15.85;99.0
7635;-42.75;-14.25;2017-11-15 03:00:00;9.124;881.0;15.416;99.0
7636;-42.75;-14.25;2017-11-15 04:00:00;9.98;881.0;15.934;99.0
7637;-42.75;-14.25;2017-11-15 05:00:00;9.745;881.0;16.133;99.0
7638;-42.75;-14.25;2017-11-15 06:00:00;8.43;881.166;15.817;99.0
7639;-42.75;-14.25;2017-11-15 07:00:00;11.198;881.5;15.416;99.0
7640;-42.75;-14.25;2017-11-15 08:00:00;11.188;882.334;15.266;99.0
7641;-42.75;-14.25;2017-11-15 09:00:00;12.02;883.5;15.65;99.0
7642;-42.75;-14.25;2017-11-15 10:00:00;10.057;884.0;17.466;99.0
7643;-42.75;-14.25;2017-11-15 11:00:00;10.003;884.0;18.883;99.0
7644;-42.75;-14.25;2017-11-15 12:00:00;8.944;883.5;19.816;99.0
7645;-42.75;-14.25;2017-11-15 13:00:00;9.452;883.0;20.667;99.0
7646;-42.75;-14.25;2017-11-15 14:00:00;10.693;882.334;20.817;99.0
7647;-42.75;-14.25;2017-11-15 15:00:00;11.358;882.0;20.767;99.0
7648;-42.75;-14.25;2017-11-15 16:00:00;11.23;882.334;20.416;99.0
7649;-42.75;-14.25;2017-11-15 17:00:00;9.937;883.0;19.667;99.0
7650;-42.75;-14.25;2017-11-15 18:00:00;9.245;883.0;18.966;99.0
7651;-42.75;-14.25;2017-11-15 19:00:00;10.478;883.666;18.3;99.0
7652;-42.75;-14.25;2017-11-15 20:00:00;9.64;884.166;17.466;99.0
7653;-42.75;-14.25;2017-11-15 21:00:00;9.002;885.0;16.6;99.0
7654;-42.75;-14.25;2017-11-15 22:00:00;9.349;884.166;15.95;99.0
7655;-42.75;-14.25;2017-11-15 23:00:00;10.822;884.0;15.55;99.0
7656;-42.75;-14.25;2017-11-16 00:00:00;12.544;883.334;15.484;339.0
7657;-42.75;-14.25;2017-11-16 01:00:00;11.492;883.0;15.45;339.0
7658;-42.75;-14.25;2017-11-16 02:00:00;11.186;883.0;15.45;339.0
7659;-42.75;-14.25;2017-11-16 03:00:00;10.947;882.0;15.5;339.0
7660;-42.75;-14.25;2017-11-16 04:00:00;10.913;882.666;15.416;339.0
7661;-42.75;-14.25;2017-11-16 05:00:00;10.818;883.0;15.367;339.0
7662;-42.75;-14.25;2017-11-16 06:00:00;10.328;883.666;15.484;339.0
7663;-42.75;-14.25;2017-11-16 07:00:00;10.439;884.166;15.55;339.0
7664;-42.75;-14.25;2017-11-16 08:00:00;9.574;885.0;16.317;339.0
7665;-42.75;-14.25;2017-11-16 09:00:00;9.665;885.0;17.766;339.0
7666;-42.75;-14.25;2017-11-16 10:00:00;10.258;885.0;19.15;339.0
7667;-42.75;-14.25;2017-11-16 11:00:00;8.727;885.0;20.584;339.0
7668;-42.75;-14.25;2017-11-16 12:00:00;7.825;884.334;21.367;339.0
7669;-42.75;-14.25;2017-11-16 13:00:00;7.026;884.0;22.333;339.0
7670;-42.75;-14.25;2017-11-16 14:00:00;6.985;883.334;22.883;339.0
7671;-42.75;-14.25;2017-11-16 15:00:00;5.803;882.5;23.483;339.0
7672;-42.75;-14.25;2017-11-16 16:00:00;6.21;882.0;23.666;339.0
7673;-42.75;-14.25;2017-11-16 17:00:00;6.235;882.0;23.35;339.0
7674;-42.75;-14.25;2017-11-16 18:00:00;9.658;882.0;21.15;339.0
7675;-42.75;-14.25;2017-11-16 19:00:00;10.15;882.334;19.033;339.0
7676;-42.75;-14.25;2017-11-16 20:00:00;9.895;883.0;18.133;339.0
7677;-42.75;-14.25;2017-11-16 21:00:00;10.322;883.0;17.483;339.0
7678;-42.75;-14.25;2017-11-16 22:00:00;8.874;883.0;16.75;339.0
7679;-42.75;-14.25;2017-11-16 23:00:00;8.738;882.166;16.05;339.0
7680;-42.75;-14.25;2017-11-17 00:00:00;8.604;881.5;15.85;339.0
7681;-42.75;-14.25;2017-11-17 01:00:00;7.703;881.0;15.716;339.0
7682;-42.75;-14.25;2017-11-17 02:00:00;7.835;881.0;15.567;339.0
7683;-42.75;-14.25;2017-11-17 03:00:00;7.485;881.0;15.5;339.0
7684;-42.75;-14.25;2017-11-17 04:00:00;7.223;881.0;15.416;339.0
7685;-42.75;-14.25;2017-11-17 05:00:00;6.983;882.0;15.433;339.0
7686;-42.75;-14.25;2017-11-17 06:00:00;7.052;882.0;15.35;339.0
7687;-42.75;-14.25;2017-11-17 07:00:00;7.517;883.0;15.4;339.0
7688;-42.75;-14.25;2017-11-17 08:00:00;6.978;883.0;16.466;339.0
7689;-42.75;-14.25;2017-11-17 09:00:00;7.43;884.0;18.816;339.0
7690;-42.75;-14.25;2017-11-17 10:00:00;7.184;883.666;20.3;339.0
7691;-42.75;-14.25;2017-11-17 11:00:00;6.432;883.0;21.566;339.0
7692;-42.75;-14.25;2017-11-17 12:00:00;5.628;882.334;22.834;339.0
7693;-42.75;-14.25;2017-11-17 13:00:00;5.808;881.834;23.983;339.0
7694;-42.75;-14.25;2017-11-17 14:00:00;6.701;881.166;24.266;339.0
7695;-42.75;-14.25;2017-11-17 15:00:00;6.857;880.5;24.534;339.0
7696;-42.75;-14.25;2017-11-17 16:00:00;7.905;880.334;24.184;339.0
7697;-42.75;-14.25;2017-11-17 17:00:00;8.505;880.0;23.167;339.0
7698;-42.75;-14.25;2017-11-17 18:00:00;9.876;880.166;21.984;339.0
7699;-42.75;-14.25;2017-11-17 19:00:00;9.925;881.5;21.4;339.0
7700;-42.75;-14.25;2017-11-17 20:00:00;8.779;882.0;21.033;339.0
7701;-42.75;-14.25;2017-11-17 21:00:00;8.798;882.0;20.95;339.0
7702;-42.75;-14.25;2017-11-17 22:00:00;9.316;882.0;20.367;339.0
7703;-42.75;-14.25;2017-11-17 23:00:00;9.1;881.5;18.916;339.0
7704;-42.75;-14.25;2017-11-18 00:00:00;7.883;881.0;17.9;339.0
7705;-42.75;-14.25;2017-11-18 01:00:00;6.912;880.0;17.234;339.0
7706;-42.75;-14.25;2017-11-18 02:00:00;6.235;880.0;16.7;339.0
7707;-42.75;-14.25;2017-11-18 03:00:00;5.425;880.0;16.2;339.0
7708;-42.75;-14.25;2017-11-18 04:00:00;5.56;879.666;15.95;339.0
7709;-42.75;-14.25;2017-11-18 05:00:00;5.744;879.666;15.884;339.0
7710;-42.75;-14.25;2017-11-18 06:00:00;5.628;880.0;15.817;339.0
7711;-42.75;-14.25;2017-11-18 07:00:00;5.825;881.0;16.1;339.0
7712;-42.75;-14.25;2017-11-18 08:00:00;5.935;881.666;16.534;339.0
7713;-42.75;-14.25;2017-11-18 09:00:00;6.215;882.0;18.984;339.0
7714;-42.75;-14.25;2017-11-18 10:00:00;5.456;882.0;21.016;339.0
7715;-42.75;-14.25;2017-11-18 11:00:00;4.774;881.834;22.7;339.0
7716;-42.75;-14.25;2017-11-18 12:00:00;3.995;881.0;24.484;339.0
7717;-42.75;-14.25;2017-11-18 13:00:00;4.756;880.334;25.067;339.0
7718;-42.75;-14.25;2017-11-18 14:00:00;5.752;879.666;25.567;339.0
7719;-42.75;-14.25;2017-11-18 15:00:00;7.495;879.0;25.6;339.0
7720;-42.75;-14.25;2017-11-18 16:00:00;8.375;879.0;24.75;339.0
7721;-42.75;-14.25;2017-11-18 17:00:00;8.238;879.0;23.7;339.0
7722;-42.75;-14.25;2017-11-18 18:00:00;8.648;879.0;22.5;339.0
7723;-42.75;-14.25;2017-11-18 19:00:00;8.68;880.0;21.766;339.0
7724;-42.75;-14.25;2017-11-18 20:00:00;8.054;880.0;21.4;339.0
7725;-42.75;-14.25;2017-11-18 21:00:00;7.732;880.834;20.95;339.0
7726;-42.75;-14.25;2017-11-18 22:00:00;7.442;881.0;20.534;339.0
7727;-42.75;-14.25;2017-11-18 23:00:00;6.532;880.5;20.166;339.0
7728;-42.75;-14.25;2017-11-19 00:00:00;6.175;880.0;19.783;339.0
7729;-42.75;-14.25;2017-11-19 01:00:00;5.364;879.334;18.967;339.0
7730;-42.75;-14.25;2017-11-19 02:00:00;4.62;879.0;18.816;339.0
7731;-42.75;-14.25;2017-11-19 03:00:00;4.342;879.0;17.834;339.0
7732;-42.75;-14.25;2017-11-19 04:00:00;3.939;879.0;17.85;339.0
7733;-42.75;-14.25;2017-11-19 05:00:00;3.1;879.834;18.417;339.0
7734;-42.75;-14.25;2017-11-19 06:00:00;3.12;880.334;18.166;339.0
7735;-42.75;-14.25;2017-11-19 07:00:00;2.955;881.166;18.316;339.0
7736;-42.75;-14.25;2017-11-19 08:00:00;3.23;882.0;20.166;339.0
7737;-42.75;-14.25;2017-11-19 09:00:00;4.015;882.666;21.367;339.0
7738;-42.75;-14.25;2017-11-19 10:00:00;3.522;883.0;22.617;339.0
7739;-42.75;-14.25;2017-11-19 11:00:00;3.628;882.0;24.117;339.0
7740;-42.75;-14.25;2017-11-19 12:00:00;3.69;881.334;22.566;339.0
7741;-42.75;-14.25;2017-11-19 13:00:00;2.016;881.0;25.05;339.0
7742;-42.75;-14.25;2017-11-19 14:00:00;3.003;880.0;25.566;339.0
7743;-42.75;-14.25;2017-11-19 15:00:00;2.272;879.166;25.684;339.0
7744;-42.75;-14.25;2017-11-19 16:00:00;1.997;879.166;27.35;339.0
7745;-42.75;-14.25;2017-11-19 17:00:00;1.146;879.5;25.617;339.0
7746;-42.75;-14.25;2017-11-19 18:00:00;4.492;880.0;24.367;339.0
7747;-42.75;-14.25;2017-11-19 19:00:00;4.715;880.166;23.45;339.0
7748;-42.75;-14.25;2017-11-19 20:00:00;5.282;881.166;23.216;339.0
7749;-42.75;-14.25;2017-11-19 21:00:00;3.616;882.0;22.516;339.0
7750;-42.75;-14.25;2017-11-19 22:00:00;2.79;881.666;23.133;339.0
7751;-42.75;-14.25;2017-11-19 23:00:00;2.48;881.0;22.583;339.0
7752;-42.75;-14.25;2017-11-20 00:00:00;4.428;880.834;21.916;339.0
7753;-42.75;-14.25;2017-11-20 01:00:00;4.234;880.0;20.383;339.0
7754;-42.75;-14.25;2017-11-20 02:00:00;4.672;879.333;19.05;339.0
7755;-42.75;-14.25;2017-11-20 03:00:00;5.152;880.0;18.416;339.0
7756;-42.75;-14.25;2017-11-20 04:00:00;4.687;880.0;18.117;339.0
7757;-42.75;-14.25;2017-11-20 05:00:00;4.825;880.334;17.766;339.0
7758;-42.75;-14.25;2017-11-20 06:00:00;5.338;881.0;17.617;339.0
7759;-42.75;-14.25;2017-11-20 07:00:00;5.115;881.834;18.383;339.0
7760;-42.75;-14.25;2017-11-20 08:00:00;4.445;878.0;19.834;339.0
7761;-42.75;-14.25;2017-11-20 09:00:00;4.21;880.0;21.416;339.0
7762;-42.75;-14.25;2017-11-20 10:00:00;4.427;880.334;23.516;339.0
7763;-42.75;-14.25;2017-11-20 11:00:00;5.368;882.834;24.55;339.0
7764;-42.75;-14.25;2017-11-20 12:00:00;4.995;882.0;25.784;339.0
7765;-42.75;-14.25;2017-11-20 13:00:00;3.824;881.166;26.084;339.0
7766;-42.75;-14.25;2017-11-20 14:00:00;4.46;880.166;24.417;339.0
7767;-42.75;-14.25;2017-11-20 15:00:00;4.662;880.166;26.466;339.0
7768;-42.75;-14.25;2017-11-20 16:00:00;6.073;880.0;24.15;339.0
7769;-42.75;-14.25;2017-11-20 17:00:00;4.808;880.0;23.9;339.0
7770;-42.75;-14.25;2017-11-20 18:00:00;6.09;880.834;23.7;339.0
7771;-42.75;-14.25;2017-11-20 19:00:00;8.478;881.0;22.484;339.0
7772;-42.75;-14.25;2017-11-20 20:00:00;7.673;881.666;21.933;339.0
7773;-42.75;-14.25;2017-11-20 21:00:00;7.928;882.0;21.9;339.0
7774;-42.75;-14.25;2017-11-20 22:00:00;8.078;882.0;21.55;339.0
7775;-42.75;-14.25;2017-11-20 23:00:00;7.72;882.0;21.2;339.0
7776;-42.75;-14.25;2017-11-21 00:00:00;7.71;881.666;21.016;339.0
7777;-42.75;-14.25;2017-11-21 01:00:00;7.63;881.0;20.466;339.0
7778;-42.75;-14.25;2017-11-21 02:00:00;7.495;880.5;19.266;339.0
7779;-42.75;-14.25;2017-11-21 03:00:00;6.988;880.5;18.5;339.0
7780;-42.75;-14.25;2017-11-21 04:00:00;7.266;881.0;18.016;339.0
7781;-42.75;-14.25;2017-11-21 05:00:00;6.508;880.834;18.0;339.0
7782;-42.75;-14.25;2017-11-21 06:00:00;6.86;881.166;17.817;339.0
7783;-42.75;-14.25;2017-11-21 07:00:00;7.398;882.166;17.784;339.0
7784;-42.75;-14.25;2017-11-21 08:00:00;7.562;883.0;17.984;339.0
7785;-42.75;-14.25;2017-11-21 09:00:00;7.125;883.0;19.367;339.0
7786;-42.75;-14.25;2017-11-21 10:00:00;6.946;883.0;21.666;339.0
7787;-42.75;-14.25;2017-11-21 11:00:00;6.552;883.0;23.216;339.0
7788;-42.75;-14.25;2017-11-21 12:00:00;6.122;882.0;24.45;339.0
7789;-42.75;-14.25;2017-11-21 13:00:00;6.403;881.334;25.316;339.0
7790;-42.75;-14.25;2017-11-21 14:00:00;7.11;881.0;26.034;339.0
7791;-42.75;-14.25;2017-11-21 15:00:00;7.228;880.0;26.3;339.0
7792;-42.75;-14.25;2017-11-21 16:00:00;7.476;880.0;25.883;339.0
7793;-42.75;-14.25;2017-11-21 17:00:00;6.85;880.0;20.45;266.0
7794;-42.75;-14.25;2017-11-21 18:00:00;8.473;880.834;23.7;339.0
7795;-42.75;-14.25;2017-11-21 19:00:00;9.735;881.0;22.933;339.0
7796;-42.75;-14.25;2017-11-21 20:00:00;8.706;881.0;22.234;339.0
7797;-42.75;-14.25;2017-11-21 21:00:00;6.903;881.334;22.367;339.0
7798;-42.75;-14.25;2017-11-21 22:00:00;6.452;881.166;21.75;339.0
7799;-42.75;-14.25;2017-11-21 23:00:00;7.776;881.0;21.333;339.0
7800;-42.75;-14.25;2017-11-22 00:00:00;6.252;880.666;21.016;339.0
7801;-42.75;-14.25;2017-11-22 01:00:00;6.198;880.0;19.967;339.0
7802;-42.75;-14.25;2017-11-22 02:00:00;6.434;880.0;19.467;339.0
7803;-42.75;-14.25;2017-11-22 03:00:00;5.935;880.0;18.466;339.0
7804;-42.75;-14.25;2017-11-22 04:00:00;5.838;880.0;17.233;339.0
7805;-42.75;-14.25;2017-11-22 05:00:00;6.955;880.0;16.266;339.0
7806;-42.75;-14.25;2017-11-22 06:00:00;6.077;880.0;16.284;339.0
7807;-42.75;-14.25;2017-11-22 07:00:00;5.89;881.166;16.466;339.0
7808;-42.75;-14.25;2017-11-22 08:00:00;5.983;882.0;17.333;339.0
7809;-42.75;-14.25;2017-11-22 09:00:00;5.205;882.5;19.883;339.0
7810;-42.75;-14.25;2017-11-22 10:00:00;4.61;883.0;21.567;339.0
7811;-42.75;-14.25;2017-11-22 11:00:00;3.212;882.5;23.566;339.0
7812;-42.75;-14.25;2017-11-22 12:00:00;2.95;881.834;25.266;339.0
7813;-42.75;-14.25;2017-11-22 13:00:00;1.722;881.0;26.516;339.0
7814;-42.75;-14.25;2017-11-22 14:00:00;3.124;880.0;26.317;339.0
7815;-42.75;-14.25;2017-11-22 15:00:00;3.38;879.166;26.55;339.0
7816;-42.75;-14.25;2017-11-22 16:00:00;3.428;880.0;27.016;339.0
7817;-42.75;-14.25;2017-11-22 17:00:00;2.318;880.0;26.484;339.0
7818;-42.75;-14.25;2017-11-22 18:00:00;3.092;880.0;25.9;339.0
7819;-42.75;-14.25;2017-11-22 19:00:00;2.804;880.334;25.784;339.0
7820;-42.75;-14.25;2017-11-22 20:00:00;3.933;881.0;25.417;339.0
7821;-42.75;-14.25;2017-11-22 21:00:00;4.28;881.5;23.666;339.0
7822;-42.75;-14.25;2017-11-22 22:00:00;3.225;882.0;23.617;339.0
7823;-42.75;-14.25;2017-11-22 23:00:00;3.94;881.334;23.416;339.0
7824;-42.75;-14.25;2017-11-23 00:00:00;5.05;881.0;22.916;339.0
7825;-42.75;-14.25;2017-11-23 01:00:00;5.656;880.0;21.4;339.0
7826;-42.75;-14.25;2017-11-23 02:00:00;6.233;880.0;19.666;339.0
7827;-42.75;-14.25;2017-11-23 03:00:00;5.863;880.334;18.95;339.0
7828;-42.75;-14.25;2017-11-23 04:00:00;6.292;881.0;18.416;339.0
7829;-42.75;-14.25;2017-11-23 05:00:00;4.842;881.0;18.184;339.0
7830;-42.75;-14.25;2017-11-23 06:00:00;4.281;881.666;18.283;339.0
7831;-42.75;-14.25;2017-11-23 07:00:00;4.017;882.166;19.717;339.0
7832;-42.75;-14.25;2017-11-23 08:00:00;3.798;883.0;21.267;339.0
7833;-42.75;-14.25;2017-11-23 09:00:00;3.752;883.0;23.284;339.0
7834;-42.75;-14.25;2017-11-23 10:00:00;4.188;883.0;24.767;339.0
7835;-42.75;-14.25;2017-11-23 11:00:00;5.08;882.834;25.583;339.0
7836;-42.75;-14.25;2017-11-23 12:00:00;5.178;882.0;26.466;339.0
7837;-42.75;-14.25;2017-11-23 13:00:00;4.3;881.334;27.184;339.0
7838;-42.75;-14.25;2017-11-23 14:00:00;3.608;880.666;27.817;339.0
7839;-42.75;-14.25;2017-11-23 15:00:00;3.648;881.0;13.908;99.0
7840;-42.75;-14.25;2017-11-23 16:00:00;4.774;881.0;13.908;99.0
7841;-42.75;-14.25;2017-11-23 17:00:00;6.682;881.333;13.883;99.0
7842;-42.75;-14.25;2017-11-23 18:00:00;3.282;881.334;13.933;99.0
7843;-42.75;-14.25;2017-11-23 19:00:00;7.776;882.0;13.908;99.0
7844;-42.75;-14.25;2017-11-23 20:00:00;8.146;882.5;13.908;99.0
7845;-42.75;-14.25;2017-11-23 21:00:00;8.272;883.0;18.716;99.0
7846;-42.75;-14.25;2017-11-23 22:00:00;8.805;883.0;22.566;99.0
7847;-42.75;-14.25;2017-11-23 23:00:00;9.28;883.0;21.333;99.0
7848;-42.75;-14.25;2017-11-24 00:00:00;8.605;880.0;16.7;99.0
7849;-42.75;-14.25;2017-11-24 01:00:00;8.698;879.0;16.566;99.0
7850;-42.75;-14.25;2017-11-24 02:00:00;9.8;879.0;16.55;99.0
7851;-42.75;-14.25;2017-11-24 03:00:00;9.084;879.0;16.516;99.0
7852;-42.75;-14.25;2017-11-24 04:00:00;8.683;879.5;16.0;99.0
7853;-42.75;-14.25;2017-11-24 05:00:00;8.983;880.0;16.0;99.0
7854;-42.75;-14.25;2017-11-24 06:00:00;9.565;880.5;16.333;99.0
7855;-42.75;-14.25;2017-11-24 07:00:00;8.939;881.0;15.884;99.0
7856;-42.75;-14.25;2017-11-24 08:00:00;8.314;882.0;15.967;99.0
7857;-42.75;-14.25;2017-11-24 09:00:00;8.615;882.0;16.5;99.0
7858;-42.75;-14.25;2017-11-24 10:00:00;7.194;882.166;18.05;99.0
7859;-42.75;-14.25;2017-11-24 11:00:00;7.916;882.0;19.367;99.0
7860;-42.75;-14.25;2017-11-24 12:00:00;9.074;880.834;20.284;99.0
7861;-42.75;-14.25;2017-11-24 13:00:00;9.328;879.834;20.816;99.0
7862;-42.75;-14.25;2017-11-24 14:00:00;8.557;879.498;21.35;99.0
7863;-42.75;-14.25;2017-11-24 15:00:00;9.134;879.0;21.617;99.0
7864;-42.75;-14.25;2017-11-24 16:00:00;9.78;879.0;21.6;99.0
7865;-42.75;-14.25;2017-11-24 17:00:00;10.058;879.0;21.466;99.0
7866;-42.75;-14.25;2017-11-24 18:00:00;11.302;879.0;21.234;99.0
7867;-42.75;-14.25;2017-11-24 19:00:00;11.548;879.334;20.766;99.0
7868;-42.75;-14.25;2017-11-24 20:00:00;10.475;880.0;19.966;99.0
7869;-42.75;-14.25;2017-11-24 21:00:00;10.178;880.334;18.5;99.0
7870;-42.75;-14.25;2017-11-24 22:00:00;9.707;880.5;17.6;99.0
7871;-42.75;-14.25;2017-11-24 23:00:00;8.832;880.0;17.183;99.0
7872;-42.75;-14.25;2017-11-25 00:00:00;10.068;880.0;16.65;99.0
7873;-42.75;-14.25;2017-11-25 01:00:00;11.04;879.0;16.383;99.0
7874;-42.75;-14.25;2017-11-25 02:00:00;9.388;879.0;16.316;99.0
7875;-42.75;-14.25;2017-11-25 03:00:00;10.595;879.0;16.35;99.0
7876;-42.75;-14.25;2017-11-25 04:00:00;10.573;879.5;16.3;99.0
7877;-42.75;-14.25;2017-11-25 05:00:00;9.348;880.0;16.3;99.0
7878;-42.75;-14.25;2017-11-25 06:00:00;8.585;880.5;16.366;99.0
7879;-42.75;-14.25;2017-11-25 07:00:00;10.678;881.0;16.267;99.0
7880;-42.75;-14.25;2017-11-25 08:00:00;10.307;882.0;16.367;99.0
7881;-42.75;-14.25;2017-11-25 09:00:00;9.836;882.0;16.35;99.0
7882;-42.75;-14.25;2017-11-25 10:00:00;9.335;882.166;16.6;99.0
7883;-42.75;-14.25;2017-11-25 11:00:00;8.91;882.0;17.916;99.0
7884;-42.75;-14.25;2017-11-25 12:00:00;10.485;880.834;19.584;99.0
7885;-42.75;-14.25;2017-11-25 13:00:00;11.858;879.834;20.883;99.0
7886;-42.75;-14.25;2017-11-25 14:00:00;11.177;879.498;21.783;99.0
7887;-42.75;-14.25;2017-11-25 15:00:00;10.702;879.0;22.216;99.0
